,location,tweetid,timestamp,retweetcount,text,hashtags
2229,United States - Boston,1553945080662069253,2022-08-01 03:25:52,23,"An Answer To How Humans Survive an Apocalypse
#Apocalypse #China #Australia #Pandemic #𝒟𝒾𝑒𝒷𝒪1 #𝒟𝒾𝑒𝒷𝒪37 
https://t.co/j94a0j1ubh","[{'text': 'Apocalypse', 'indices': [46, 57]}, {'text': 'China', 'indices': [58, 64]}, {'text': 'Australia', 'indices': [65, 75]}, {'text': 'Pandemic', 'indices': [76, 85]}, {'text': '𝒟𝒾𝑒𝒷𝒪1', 'indices': [86, 93]}, {'text': '𝒟𝒾𝑒𝒷𝒪37', 'indices': [94, 102]}]"
2230,Europe,1553945097330475008,2022-08-01 03:25:56,0,"AFU showed a spectacular video of an attack on #Russian military using a kamikaze FPV-#drone: UAV flew right into the house https://t.co/ObpOpTeg43 by @gagadget

#Ukraine","[{'text': 'Russian', 'indices': [47, 55]}, {'text': 'drone', 'indices': [86, 92]}, {'text': 'Ukraine', 'indices': [162, 170]}]"
2231,Singapore,1553945144302260224,2022-08-01 03:26:07,0,"@NoCCPGenocide There's absolutely no legitimacy to claim ROC #Taiwan as part of PRC #China. Before PRC is formed in 1949, ROC governs the whole CN from 1912. #CCP usurped mainland CN from ROC in 1949 to form PRC. So by all forms n definitions, TW remains ROC's. TW is never part of PRC.
#Pelosi https://t.co/Faow09LpLZ","[{'text': 'Taiwan', 'indices': [61, 68]}, {'text': 'China', 'indices': [84, 90]}, {'text': 'CCP', 'indices': [158, 162]}, {'text': 'Pelosi', 'indices': [287, 294]}]"
2232,,1553945176879628289,2022-08-01 03:26:15,0,"@VMytus Another geopolitical ‘victory’ for Putin? #Kazakhstan seeks to avoid falling victim to #Russia’s ambitions, increases defense budget, looking for allies in #China, #Turkey even #US. Anyway seems that Eurasian project is also facing a sudden sunset.","[{'text': 'Kazakhstan', 'indices': [50, 61]}, {'text': 'Russia', 'indices': [95, 102]}, {'text': 'China', 'indices': [164, 170]}, {'text': 'Turkey', 'indices': [172, 179]}, {'text': 'US', 'indices': [185, 188]}]"
2233,,1553945206617161731,2022-08-01 03:26:22,0,"@KyivIndependent That's terrorism

#russiaisaterrorisstate #StopRussiaNOW #StopPutinNOW #GloryToUkraine #StandWithUkraine","[{'text': 'russiaisaterrorisstate', 'indices': [35, 58]}, {'text': 'StopRussiaNOW', 'indices': [59, 73]}, {'text': 'StopPutinNOW', 'indices': [74, 87]}, {'text': 'GloryToUkraine', 'indices': [88, 103]}, {'text': 'StandWithUkraine', 'indices': [104, 121]}]"
2234,#WindofChange,1553945228700270592,2022-08-01 03:26:28,131,"July 31 - Former Kremlin advisor Anatoly Chubais hospitalized in critical condition with neurological symptoms in Europe. He had defected to Europe from #Russia in March.
https://t.co/s7yfm0DEfA","[{'text': 'Russia', 'indices': [153, 160]}]"
2235,"Perth, Western Australia",1553945238431215616,2022-08-01 03:26:30,0,Russian embassy tweet says Ukrainian POWs deserved a 'humiliating death'; Zelenskyy orders Donbas evacuation - ABC News #PutinWarCriminal #Russia #KamalaHarris #JoeBiden #TakeOutPutin #Ukraine #VolodymyrZelenskyy #Putin #Donbas  https://t.co/kJkchqIs2a,"[{'text': 'PutinWarCriminal', 'indices': [120, 137]}, {'text': 'Russia', 'indices': [138, 145]}, {'text': 'KamalaHarris', 'indices': [146, 159]}, {'text': 'JoeBiden', 'indices': [160, 169]}, {'text': 'TakeOutPutin', 'indices': [170, 183]}, {'text': 'Ukraine', 'indices': [184, 192]}, {'text': 'VolodymyrZelenskyy', 'indices': [193, 212]}, {'text': 'Putin', 'indices': [213, 219]}, {'text': 'Donbas', 'indices': [220, 227]}]"
2236,"Bardhaman, India",1553945295389528065,2022-08-01 03:26:43,1,"🇪🇸🇷🇸🇽🇰#Spanish Prime Minister Pedro Sanchez:

""We support #Serbia when it comes to #Kosovo. #Spain has been, is and will always be on Serbia's side""

But Pedro saying that because he has same problems with #catalonia not because he cares about the teritorial integrity of #Serbia https://t.co/flbpBRmVvH","[{'text': 'Spanish', 'indices': [6, 14]}, {'text': 'Serbia', 'indices': [58, 65]}, {'text': 'Kosovo', 'indices': [83, 90]}, {'text': 'Spain', 'indices': [92, 98]}, {'text': 'catalonia', 'indices': [206, 216]}, {'text': 'Serbia', 'indices': [272, 279]}]"
2237,,1553945337479548928,2022-08-01 03:26:54,0,"@visegrad24 #StandwithUkraine  against war waged by Putin and his accomplice the evil CCP!
 #NewFederalStateofChina #NFSC #WhisleBlowerMovement #TakeDowntheCCP #MilesGuo #ROLF

https://t.co/1dsugzeLOC https://t.co/Hvrk2LqTHG","[{'text': 'StandwithUkraine', 'indices': [12, 29]}, {'text': 'NewFederalStateofChina', 'indices': [92, 115]}, {'text': 'NFSC', 'indices': [116, 121]}, {'text': 'WhisleBlowerMovement', 'indices': [122, 143]}, {'text': 'TakeDowntheCCP', 'indices': [144, 159]}, {'text': 'MilesGuo', 'indices': [160, 169]}, {'text': 'ROLF', 'indices': [170, 175]}]"
2238,,1553945347671486464,2022-08-01 03:26:56,0,"Bullshit bloody he'll  
Why @narendramodi don't hv the courage to attack #China. #China encroaching lands across the boarder. Tell #PM show the guts of 56"" chest. https://t.co/X3RV2FQwm7","[{'text': 'China', 'indices': [73, 79]}, {'text': 'China', 'indices': [81, 87]}, {'text': 'PM', 'indices': [131, 134]}]"
2239,,1553945348456218624,2022-08-01 03:26:56,7,"#China in dialogue w/ #SolomonIsles to purchase their port! Cant wait to hear what #SpudsDuds will say about this given #DarwinPort was sold to #China, with express permission from #LNPcrooks.You'll recall LNPlies re this,exposed by release of doc's during electn campaign.#Auspol","[{'text': 'China', 'indices': [0, 6]}, {'text': 'SolomonIsles', 'indices': [22, 35]}, {'text': 'SpudsDuds', 'indices': [83, 93]}, {'text': 'DarwinPort', 'indices': [120, 131]}, {'text': 'China', 'indices': [144, 150]}, {'text': 'LNPcrooks', 'indices': [181, 191]}, {'text': 'Auspol', 'indices': [273, 280]}]"
2240,USA,1553945359554150400,2022-08-01 03:26:59,0,@na_intel 💔💔💔😢 I so wish I had the power to do more! #SlavaUkraini,"[{'text': 'SlavaUkraini', 'indices': [53, 66]}]"
2241,Planet Earth,1553945367338704897,2022-08-01 03:27:01,0,"Last night Zhangzhou, Fujian Province in celebration of the PLA's 95th founding anniversary #China https://t.co/m5E82bJH9y","[{'text': 'China', 'indices': [92, 98]}]"
2242,Mumbai,1553945401094717440,2022-08-01 03:27:09,0,"#China Caixin Manufacturing Grows Less than Expected
The Caixin China General Manufacturing PMI declined to 50.4 in July 2022 from June’s 13-month high of 51.7, and below market forecasts of 51.5.
#Kediaupdates","[{'text': 'China', 'indices': [0, 6]}, {'text': 'Kediaupdates', 'indices': [197, 210]}]"
2243,Ukraine,1553945406626750464,2022-08-01 03:27:10,2,"❗️russian authorities began recruiting volunteers for the Nevsky and Ladoga Battalions in Leningrad Oblast, russia - the Institute for the Study of War, Key Takeaways from July 31.

#RussiaInvadedUkraine https://t.co/C6BqXRbMW8","[{'text': 'RussiaInvadedUkraine', 'indices': [182, 203]}]"
2244,BROOKLYN NY 2 wherever I roam.,1553945417984901121,2022-08-01 03:27:13,0,"I had #TRT, and I might do it again.  I felt like I was 26.  And t 26, I was a high caliber guy...  I wanted to try it out.  Man, that's the last thing I needed.  My workout was tuned, my diet was on point, I was running on all cylinders.  Maybe I'll do it be4 I hit #Russia. 😂 https://t.co/zfpq3CwrDb","[{'text': 'TRT', 'indices': [6, 10]}, {'text': 'Russia', 'indices': [267, 274]}]"
2245,Beijing,1553945420082008065,2022-08-01 03:27:13,0,"Activity in #China's manufacturing sector expanded for the second straight month in July – although at a slower pace – due to the easing COVID-19 pandemic, a Caixin-sponsored survey showed Monday. https://t.co/hizTd1tsDn","[{'text': 'China', 'indices': [12, 18]}]"
2246,"Tokyo, New York",1553945428298694657,2022-08-01 03:27:15,1,"#UKRAINE WAR BLOG

#Russian missiles pounded #Mykolaiv, killing Oleksiy Vadatursky, founder and owner of agriculture company #Nibulon, and his wife.

Follow the latest updates on the #Ukrainewar at Nikkei Asia's free blog.

https://t.co/jkCgex7OMH","[{'text': 'UKRAINE', 'indices': [0, 8]}, {'text': 'Russian', 'indices': [19, 27]}, {'text': 'Mykolaiv', 'indices': [45, 54]}, {'text': 'Nibulon', 'indices': [125, 133]}, {'text': 'Ukrainewar', 'indices': [183, 194]}]"
2247,,1553945468777922560,2022-08-01 03:27:25,0,"@Gerashchenko_en Another geopolitical ‘victory’ for Putin? #Kazakhstan seeks to avoid falling victim to #Russia’s ambitions, increases defense budget, looking for allies in #China, #Turkey even #US. Anyway seems that Eurasian project is also facing a sudden sunset.","[{'text': 'Kazakhstan', 'indices': [59, 70]}, {'text': 'Russia', 'indices': [104, 111]}, {'text': 'China', 'indices': [173, 179]}, {'text': 'Turkey', 'indices': [181, 188]}, {'text': 'US', 'indices': [194, 197]}]"
2248,Sri Lanka,1553945502911057921,2022-08-01 03:27:33,0,⚡President of the European Commission Ursula von der Leyen called for an end to tensions on the Serbian-#Kosovo border.,"[{'text': 'Kosovo', 'indices': [104, 111]}]"
2249,Shanghai,1553945517146591232,2022-08-01 03:27:36,0,Is this the new trend where multinationals and investment funds alike are increasingly shifting their focus from China to South East Asia? #China #PRC #Chineseeconomy https://t.co/U3ExBx1yDw,"[{'text': 'China', 'indices': [139, 145]}, {'text': 'PRC', 'indices': [146, 150]}, {'text': 'Chineseeconomy', 'indices': [151, 166]}]"
2250,NYC,1553945547958108160,2022-08-01 03:27:44,0,Russia is plundering gold in Sudan to boost Putin's war effort in Ukraine - CNN ⁦@nimaelbagir⁩ #sudan #russia https://t.co/jAkgMV2e2u,"[{'text': 'sudan', 'indices': [95, 101]}, {'text': 'russia', 'indices': [102, 109]}]"
2251,Planet Terra,1553945571261497344,2022-08-01 03:27:49,0,@AJEnglish The alternative would be to let the #US_backed #Ultranationalists of Kyiv go on with their “de-Russification” operations as they have been doing for the past eight years.#DonbassGenocide #Russophobia  #Donbass #DPR #LPR #FightCensorship #UkrainianNeoNazis #Odessa_Massacre,"[{'text': 'US_backed', 'indices': [47, 57]}, {'text': 'Ultranationalists', 'indices': [58, 76]}, {'text': 'DonbassGenocide', 'indices': [181, 197]}, {'text': 'Russophobia', 'indices': [198, 210]}, {'text': 'Donbass', 'indices': [212, 220]}, {'text': 'DPR', 'indices': [221, 225]}, {'text': 'LPR', 'indices': [226, 230]}, {'text': 'FightCensorship', 'indices': [231, 247]}, {'text': 'UkrainianNeoNazis', 'indices': [248, 266]}, {'text': 'Odessa_Massacre', 'indices': [267, 283]}]"
2252,"Washington, DC",1553945584972828672,2022-08-01 03:27:53,0,@WBankzC69 @ImAdeDallAs @Rotimi Romanticizing Nigeria/W Af ignores inequality within the tribal groups and govt corruption. Can we talk about how Nigeria didn’t help its ppl stuck in #Ukraine? Can we talk about the lack of middle class in some countries?,"[{'text': 'Ukraine', 'indices': [183, 191]}]"
2253,Golden Orb 😂,1553945621555453953,2022-08-01 03:28:01,1,"#bjp @rt_com #nato #eu #ukraine #paris #taiwan #aljazeera #cwg2022 #bbcbreakfast #liz4leader #ready4rishi #bbc #cnn #uae #biden #trump #covid #oic #cair #haf #uscirf

Why hasnt the #Muslim nation of #Azerbaijan threatened 2 bomb #Serbia in support of the Muslim nation of #Kosovo?","[{'text': 'bjp', 'indices': [0, 4]}, {'text': 'nato', 'indices': [13, 18]}, {'text': 'eu', 'indices': [19, 22]}, {'text': 'ukraine', 'indices': [23, 31]}, {'text': 'paris', 'indices': [32, 38]}, {'text': 'taiwan', 'indices': [39, 46]}, {'text': 'aljazeera', 'indices': [47, 57]}, {'text': 'cwg2022', 'indices': [58, 66]}, {'text': 'bbcbreakfast', 'indices': [67, 80]}, {'text': 'liz4leader', 'indices': [81, 92]}, {'text': 'ready4rishi', 'indices': [93, 105]}, {'text': 'bbc', 'indices': [106, 110]}, {'text': 'cnn', 'indices': [111, 115]}, {'text': 'uae', 'indices': [116, 120]}, {'text': 'biden', 'indices': [121, 127]}, {'text': 'trump', 'indices': [128, 134]}, {'text': 'covid', 'indices': [135, 141]}, {'text': 'oic', 'indices': [142, 146]}, {'text': 'cair', 'indices': [147, 152]}, {'text': 'haf', 'indices': [153, 157]}, {'text': 'uscirf', 'indices': [158, 165]}, {'text': 'Muslim', 'indices': [181, 188]}, {'text': 'Azerbaijan', 'indices': [199, 210]}, {'text': 'Serbia', 'indices': [229, 236]}, {'text': 'Kosovo', 'indices': [272, 279]}]"
2254,,1553945626408325122,2022-08-01 03:28:02,0,"I deeply appreciate any bitcoin whales who’d send me 200 BTC or something, I’m so grinded out in life and just want to live peacefully without all the bs. My btc address is on my profile’s tip icon.  #Kosovo #binance","[{'text': 'Kosovo', 'indices': [200, 207]}, {'text': 'binance', 'indices': [208, 216]}]"
2255,"Charlotte, NC",1553945632544628736,2022-08-01 03:28:04,0,Gonna use hash tags to my advantage 😂 need to get this app running😂 follow me #newaccount #followme #jhopeAtLollapalooza #Serbia #BLACKPINK #TREASUREinBANGKOK #StrayKids #WEuro2022Final #BBNaija7 #TREASURE #itscomehome #BeautyTukura #RHOCapeTown #womensfootball https://t.co/73BOCdKn5v,"[{'text': 'newaccount', 'indices': [78, 89]}, {'text': 'followme', 'indices': [90, 99]}, {'text': 'jhopeAtLollapalooza', 'indices': [100, 120]}, {'text': 'Serbia', 'indices': [121, 128]}, {'text': 'BLACKPINK', 'indices': [129, 139]}, {'text': 'TREASUREinBANGKOK', 'indices': [140, 158]}, {'text': 'StrayKids', 'indices': [159, 169]}, {'text': 'WEuro2022Final', 'indices': [170, 185]}, {'text': 'BBNaija7', 'indices': [186, 195]}, {'text': 'TREASURE', 'indices': [196, 205]}, {'text': 'itscomehome', 'indices': [206, 218]}, {'text': 'BeautyTukura', 'indices': [219, 232]}, {'text': 'RHOCapeTown', 'indices': [233, 245]}, {'text': 'womensfootball', 'indices': [246, 261]}]"
2256,"Marina del Rey, CA",1553945667319394304,2022-08-01 03:28:12,0,"Sounds good: 'Ukraine's greatest friend,' UK's Truss pledges more support for Kyiv | Reuters #Standwithukraine  https://t.co/3KbK0oiJdd","[{'text': 'Standwithukraine', 'indices': [93, 110]}]"
2257,,1553945695673016321,2022-08-01 03:28:19,0,"@KyivIndependent Another geopolitical ‘victory’ for Putin? #Kazakhstan seeks to avoid falling victim to #Russia’s ambitions, increases defense budget, looking for allies in #China, #Turkey even #US. Anyway seems that Eurasian project is also facing a sudden sunset.","[{'text': 'Kazakhstan', 'indices': [59, 70]}, {'text': 'Russia', 'indices': [104, 111]}, {'text': 'China', 'indices': [173, 179]}, {'text': 'Turkey', 'indices': [181, 188]}, {'text': 'US', 'indices': [194, 197]}]"
2258,Україна,1553945701465444354,2022-08-01 03:28:20,0,"Homosexual rape is a part of russians popular culture.
#russiaisaterroriststate","[{'text': 'russiaisaterroriststate', 'indices': [55, 79]}]"
2259,Україна,1553945706125266946,2022-08-01 03:28:21,0,"Atrocities are the main feature of the russian empire for centuries. The world would always pay a price for letting them terrorise nations
#russiaisaterroriststate","[{'text': 'russiaisaterroriststate', 'indices': [139, 163]}]"
2260,"Shandong, China",1553945732008366081,2022-08-01 03:28:28,0,"Meet Liu Yajun, Winner of Energy Conservation and Efficiency Improvement Award.

#China #Aluminum #Hongqiao #Employees #energy #sustainability #award https://t.co/jRuW6X1vvF","[{'text': 'China', 'indices': [81, 87]}, {'text': 'Aluminum', 'indices': [88, 97]}, {'text': 'Hongqiao', 'indices': [98, 107]}, {'text': 'Employees', 'indices': [108, 118]}, {'text': 'energy', 'indices': [119, 126]}, {'text': 'sustainability', 'indices': [127, 142]}, {'text': 'award', 'indices': [143, 149]}]"
2261,,1553945748395347968,2022-08-01 03:28:31,0,@Jingjing_Li This is a test of wills each side is not going to be told what they can or can't do. So which side is willing to enforce their well on the other. Neither side wants to look weak #China #USA #Taiwan,"[{'text': 'China', 'indices': [191, 197]}, {'text': 'USA', 'indices': [198, 202]}, {'text': 'Taiwan', 'indices': [203, 210]}]"
2262,Angeles City,1553945752996839424,2022-08-01 03:28:33,1,"🔺
And September 1 and the entry into force of the humiliating for all Serbs rules of travel in Kosovo is just a matter of time.
18/18

⚡️⚔️🎞️ #UkraineWar - #YURI WEEKLY WAR SUMMARY ⚡️👇
https://t.co/BBRAxHDTrF","[{'text': 'UkraineWar', 'indices': [142, 153]}, {'text': 'YURI', 'indices': [156, 161]}]"
2263,,1553945829580365825,2022-08-01 03:28:51,0,"Entrance to Winter Palace in Peking 
 October 29, 1860 
 By Felice Beato

#photograph #oldphoto #China https://t.co/o25tKAGZdb","[{'text': 'photograph', 'indices': [74, 85]}, {'text': 'oldphoto', 'indices': [86, 95]}, {'text': 'China', 'indices': [96, 102]}]"
2264,,1553945867672989700,2022-08-01 03:29:00,0,There's no need to repair the Antonovskiy Bridge.  A better use of the Russian soldiers' time would be to walk home in peace. #Kherson https://t.co/G4d8jdC3PI,"[{'text': 'Kherson', 'indices': [126, 134]}]"
2265,,1553945873079582720,2022-08-01 03:29:01,0,"Remember when @JoeBiden said ""Listen folks. Anyone making under $400,000 will not pay a penny extra in taxes."" HE LIED. Anyone making 30k+ will pay higher taxes #Biden #BidenTax #BidenTaxHike","[{'text': 'Biden', 'indices': [161, 167]}, {'text': 'BidenTax', 'indices': [168, 177]}, {'text': 'BidenTaxHike', 'indices': [178, 191]}]"
2266,"Perth, Western Australia",1553945910950133761,2022-08-01 03:29:10,0,"From ShareCafeComAu "" Lunch Report: 1 August, 2022 "" published 1/8/2022 $LKE $AKE $SGM $UMG #MP1 #China #Apple #Microsoft 
https://t.co/eSKYRiW0t1","[{'text': 'MP1', 'indices': [92, 96]}, {'text': 'China', 'indices': [97, 103]}, {'text': 'Apple', 'indices': [104, 110]}, {'text': 'Microsoft', 'indices': [111, 121]}]"
2267,"Dhaka, Bangladesh",1553945937592320000,2022-08-01 03:29:17,0,"Check out new work on my @Behance profile: ""logo design"" https://t.co/cpmgG5dra5 
.
.
#AmberHeardIsALiar #WEURO2022 #Riverdale #SummerSlam #GMAGalaNight #kpss2022 #NATO #Varisu #CMPunjabElection","[{'text': 'AmberHeardIsALiar', 'indices': [86, 104]}, {'text': 'WEURO2022', 'indices': [105, 115]}, {'text': 'Riverdale', 'indices': [116, 126]}, {'text': 'SummerSlam', 'indices': [127, 138]}, {'text': 'GMAGalaNight', 'indices': [139, 152]}, {'text': 'kpss2022', 'indices': [153, 162]}, {'text': 'NATO', 'indices': [163, 168]}, {'text': 'Varisu', 'indices': [169, 176]}, {'text': 'CMPunjabElection', 'indices': [177, 194]}]"
2268,,1553945942646087680,2022-08-01 03:29:18,1,"Ukrainians celebrating the damaging of the Kherson bridge as a strategic success to stop the resupply of Russian troops might want to have a look over their shoulder to #Mykolaiv.Mark my words, #Russia is luring #Ukrainian forces into the #Kherson region for a reason #justsaying https://t.co/kwWo85Y949","[{'text': 'Mykolaiv', 'indices': [169, 178]}, {'text': 'Russia', 'indices': [194, 201]}, {'text': 'Ukrainian', 'indices': [212, 222]}, {'text': 'Kherson', 'indices': [239, 247]}, {'text': 'justsaying', 'indices': [268, 279]}]"
2269,Europe,1553945994026487809,2022-08-01 03:29:30,0,"Also #XiJinping #习近平 #China parades, demand blind obedience to himself, with Criminal ""LOYALTY"" requiring war and murder-suicide for him, ""The Fatherland:""
VIOLENT Insanity we know so well of any other #Sociopathocracy.

""This gives me shivers @ 51:26""
https://t.co/uOviyf9iTL https://t.co/SUqtFZlDQU","[{'text': 'XiJinping', 'indices': [5, 15]}, {'text': '习近平', 'indices': [16, 20]}, {'text': 'China', 'indices': [21, 27]}, {'text': 'Sociopathocracy', 'indices': [202, 218]}]"
2270,Whadjuk Land #FreeAssange,1553945999780880385,2022-08-01 03:29:31,5,"Western media keep brainwashing people that #Hongkongers hate #China. 🥸
In reality, many HongKongers are happy that #HongKong had reunited with China and celebrate it every year. 😊
Here is a big banner for the coming Hong Kong Special Administrative Region Establishment Day. 🎉 https://t.co/HcVVCMFd1h","[{'text': 'Hongkongers', 'indices': [44, 56]}, {'text': 'China', 'indices': [62, 68]}, {'text': 'HongKong', 'indices': [116, 125]}]"
2271,,1553946017296355329,2022-08-01 03:29:36,0,"Guys Be Ready for it #BoycottbollywoodForever
#WEURO2022 
#Serbia 
#taapseepannu 
#Bollywood https://t.co/WIYvb0vBtf","[{'text': 'BoycottbollywoodForever', 'indices': [21, 45]}, {'text': 'WEURO2022', 'indices': [46, 56]}, {'text': 'Serbia', 'indices': [58, 65]}, {'text': 'taapseepannu', 'indices': [67, 80]}, {'text': 'Bollywood', 'indices': [82, 92]}]"
2272,Somewhere in the Canadian Bush,1553946028948209664,2022-08-01 03:29:38,0,"@Gerashchenko_en As a #Ukrainian-#Canadian Glory to our #Russian cousins coming to our aid to rid my grandfather's homeland from Nazi Galicians!
Like 1919 and 1943! https://t.co/BqJKWQ81hQ","[{'text': 'Ukrainian', 'indices': [22, 32]}, {'text': 'Canadian', 'indices': [33, 42]}, {'text': 'Russian', 'indices': [56, 64]}]"
2273,United States,1553946037924012032,2022-08-01 03:29:41,2,#russiaisaterrorisstate another person who stood up to Putin and opposed the war poisoned https://t.co/hJdOjPWJD6,"[{'text': 'russiaisaterrorisstate', 'indices': [0, 23]}]"
2274,,1553946057016770561,2022-08-01 03:29:45,0,"Are you looking Digital Art for Print  &gt;?🥰
Here you will get Watercolor Illustration or Digital Painting With Print Ready File🥰

https://t.co/2fe1z7XQdV

#kpss2022 
#HOBIPALOOZA 
#Kosovo 
#MissUniverseThailand2022 
#ItsComingHome 
#graphicdesign 
#TejRan
#SidNaazForever https://t.co/s7fxQ1QMOn","[{'text': 'kpss2022', 'indices': [157, 166]}, {'text': 'HOBIPALOOZA', 'indices': [168, 180]}, {'text': 'Kosovo', 'indices': [182, 189]}, {'text': 'MissUniverseThailand2022', 'indices': [191, 216]}, {'text': 'ItsComingHome', 'indices': [218, 232]}, {'text': 'graphicdesign', 'indices': [234, 248]}, {'text': 'TejRan', 'indices': [250, 257]}, {'text': 'SidNaazForever', 'indices': [258, 273]}]"
2275,,1553946059772149761,2022-08-01 03:29:46,0,"11:28pm &amp; i wanna film a prank video 😂 what has YouTube done to me 

#HOBIPALOOZA #jhopeAtLollapalooza #Serbia #Kosovo #BLACKPINK #TREASUREinBANGKOK #StrayKids #WEuro2022Final","[{'text': 'HOBIPALOOZA', 'indices': [73, 85]}, {'text': 'jhopeAtLollapalooza', 'indices': [86, 106]}, {'text': 'Serbia', 'indices': [107, 114]}, {'text': 'Kosovo', 'indices': [115, 122]}, {'text': 'BLACKPINK', 'indices': [123, 133]}, {'text': 'TREASUREinBANGKOK', 'indices': [134, 152]}, {'text': 'StrayKids', 'indices': [153, 163]}, {'text': 'WEuro2022Final', 'indices': [164, 179]}]"
2276,,1553946059335876608,2022-08-01 03:29:46,0,"#china #LongMarch5B rocket has crashed back into the earth around the #phillippine in the Indian Ocean.
the same rocket used to mock india during its 2nd #COVID19 wave where @globaltimesnews used a pic comparing the launch of rocket in china and offering of last rites in india","[{'text': 'china', 'indices': [0, 6]}, {'text': 'LongMarch5B', 'indices': [7, 19]}, {'text': 'phillippine', 'indices': [70, 82]}, {'text': 'COVID19', 'indices': [154, 162]}]"
2277,"Bardhaman, India",1553946089782358018,2022-08-01 03:29:53,0,"‼️🇷🇺🛢Western countries refrain from imposing new sanctions designed to limit #Russia's ability to trade oil, as they fear an aggravation of the global energy crisis, according to an article published on the website of the British newspaper Financial Times.","[{'text': 'Russia', 'indices': [77, 84]}]"
2278,NW Arkansas,1553946095880785921,2022-08-01 03:29:54,0,"@POTUS is a treasonous crook as evidenced by all the info coming out of the #HunterBidenLaptop.
The #CCP &amp; #Putin should just announce the truth of the corruption to the world.
#WakeUpAmerica🇱🇷

https://t.co/84GNYeSc0S","[{'text': 'HunterBidenLaptop', 'indices': [76, 94]}, {'text': 'CCP', 'indices': [100, 104]}, {'text': 'Putin', 'indices': [111, 117]}, {'text': 'WakeUpAmerica', 'indices': [181, 195]}]"
2279,Florida & Utah,1553946117942951937,2022-08-01 03:30:00,31,"'Lives propelled by an unshakable, enduring love!' 

https://t.co/hDGk2DZqPl

'5⭐The historical setting, with all of its rich diversity, is beautifully portrayed by the author, @NinsTheWriter.'

#romance #lovestory #histfic #China #trilogy #IARTG #Kindle #books #ebooks https://t.co/cMY2G20jfX","[{'text': 'romance', 'indices': [195, 203]}, {'text': 'lovestory', 'indices': [204, 214]}, {'text': 'histfic', 'indices': [215, 223]}, {'text': 'China', 'indices': [224, 230]}, {'text': 'trilogy', 'indices': [231, 239]}, {'text': 'IARTG', 'indices': [240, 246]}, {'text': 'Kindle', 'indices': [247, 254]}, {'text': 'books', 'indices': [255, 261]}, {'text': 'ebooks', 'indices': [262, 269]}]"
2280,,1553946119423422469,2022-08-01 03:30:00,0,#China To #Pelosi: You Will 'Perish' Over #Taiwan  https://t.co/GoZaTY9Z71 via @zerohedge #military #security #natsec #XiJinping #Beijing,"[{'text': 'China', 'indices': [0, 6]}, {'text': 'Pelosi', 'indices': [10, 17]}, {'text': 'Taiwan', 'indices': [42, 49]}, {'text': 'military', 'indices': [90, 99]}, {'text': 'security', 'indices': [100, 109]}, {'text': 'natsec', 'indices': [110, 117]}, {'text': 'XiJinping', 'indices': [118, 128]}, {'text': 'Beijing', 'indices': [129, 137]}]"
2281,Ukraine,1553946119893176327,2022-08-01 03:30:00,0,"Animal shelter Dogs and Cats, we need your help!
Raising funds food for animals.
PayPal: dogandcat.helper@gmail.com
https://t.co/Z3re0ILu76
https://t.co/I9dbwRJ47y
https://t.co/71pErLQWdp

#Ukraine #Patreon #dogsoftwitter #Shelter #Dogs #Cats #Cute #Pets #Funny
#Dogsarefamily https://t.co/AHHML01NyU","[{'text': 'Ukraine', 'indices': [189, 197]}, {'text': 'Patreon', 'indices': [198, 206]}, {'text': 'dogsoftwitter', 'indices': [207, 221]}, {'text': 'Shelter', 'indices': [222, 230]}, {'text': 'Dogs', 'indices': [231, 236]}, {'text': 'Cats', 'indices': [237, 242]}, {'text': 'Cute', 'indices': [243, 248]}, {'text': 'Pets', 'indices': [249, 254]}, {'text': 'Funny', 'indices': [255, 261]}, {'text': 'Dogsarefamily', 'indices': [262, 276]}]"
2282,"Nariman Point, Mumbai, India",1553946120274976768,2022-08-01 03:30:00,1,"Geopolitical considerations have nudged countries to relocate their #supplychains from #China. Supply Chain Resilience Initiative by #India, #Japan and #Australia is a welcome step and likely to enhance #resilience in #IndoPacific. @YaminiJindal writes. https://t.co/p4U2fxrmur","[{'text': 'supplychains', 'indices': [68, 81]}, {'text': 'China', 'indices': [87, 93]}, {'text': 'India', 'indices': [133, 139]}, {'text': 'Japan', 'indices': [141, 147]}, {'text': 'Australia', 'indices': [152, 162]}, {'text': 'resilience', 'indices': [203, 214]}, {'text': 'IndoPacific', 'indices': [218, 230]}]"
2283,"Washington State, USA",1553946121558319105,2022-08-01 03:30:00,0,"Next site, which I just picked because I just retweeted a tweet of Adam Nimoy's that said his dad, the wonderful Leonard Nimoy, was the son of immigrant parents from the city of Iziaslav, Ukraine, so that's where we're off to next. #SlavaUkraïni 🇺🇦🌻","[{'text': 'SlavaUkraïni', 'indices': [232, 245]}]"
2284,,1553946124842565633,2022-08-01 03:30:01,1,"#China #AmazingChina #传统节日 
#七夕 #牛郎织女 #中国情人节
　Cowherd and weaver girl is a famous folk love story in ancient China. https://t.co/J9Gw6jyvO2","[{'text': 'China', 'indices': [0, 6]}, {'text': 'AmazingChina', 'indices': [7, 20]}, {'text': '传统节日', 'indices': [21, 26]}, {'text': '七夕', 'indices': [28, 31]}, {'text': '牛郎织女', 'indices': [32, 37]}, {'text': '中国情人节', 'indices': [38, 44]}]"
