,location,tweetid,timestamp,retweetcount,text,hashtags
3906,Israel,1553977319777308672,2022-08-01 05:33:59,1,"Some investors want Russian gold off their books but it's not that easy to remove.

#Russia | #UkraineWar 

https://t.co/Mug2Z1Lz04","[{'text': 'Russia', 'indices': [84, 91]}, {'text': 'UkraineWar', 'indices': [94, 105]}]"
3907,"Nairobi, Kenya",1553977323438964736,2022-08-01 05:34:00,0,"A new week means new business!
https://t.co/pndE2r3B1q
#sokojumla #Kosovo https://t.co/jtlQJSU2UW","[{'text': 'sokojumla', 'indices': [55, 65]}, {'text': 'Kosovo', 'indices': [66, 73]}]"
3908,Ukraine,1553977324172820487,2022-08-01 05:34:00,2,"Russian invaders are advancing in the #Bakhmut sector, fighting continues, - General Staff

#StandWithUkriane #UkraineWar #StandWithUkraine https://t.co/j5RyPJSR0L","[{'text': 'Bakhmut', 'indices': [38, 46]}, {'text': 'StandWithUkriane', 'indices': [92, 109]}, {'text': 'UkraineWar', 'indices': [110, 121]}, {'text': 'StandWithUkraine', 'indices': [122, 139]}]"
3909,"Tallinn, Estonia",1553977369739902977,2022-08-01 05:34:11,32,"Thank you all for the continues support!Thank you for helping us to help units like the ones in the picture. We promise,that all the gear will reach to the right units who are defending the freedom of🇺🇦and we will deliver it, where we are asked to deliver the gear!
#SlavaUkraini https://t.co/qOoqkKz1pB","[{'text': 'SlavaUkraini', 'indices': [266, 279]}]"
3910,Україна,1553977385099427840,2022-08-01 05:34:14,3,"Oh, no-no-no, new week doesn't mean everyone can forget about #RussianWarCrimes from the previous one.
#russiaisaterrorisstate still and will be held accountable for tortures of Ukrainian POWs and civilians, killing POWs in #Olenivka and shelling our cities.
So #armukrainenow https://t.co/rxh93cuAtU","[{'text': 'RussianWarCrimes', 'indices': [62, 79]}, {'text': 'russiaisaterrorisstate', 'indices': [103, 126]}, {'text': 'Olenivka', 'indices': [224, 233]}, {'text': 'armukrainenow', 'indices': [262, 276]}]"
3911,,1553977398231646210,2022-08-01 05:34:17,0,@ActionTime Unbelievable! The tweet should be in the HANDS OF THE UN HUMAN RIGHTS SECURITY COUNCIL !! Are they ACTING on the Russian Ambassador in UK calling for this behaviour!!! Why are Countries’ Leaders just witnessing this horror - STOP the WAR CRIMES!! #STOPRussiaNOW,"[{'text': 'STOPRussiaNOW', 'indices': [259, 273]}]"
3912,,1553977408012931083,2022-08-01 05:34:20,0,"Ukraine update: Russia reportedly pulls forces from occupied towns to rush troops to Kherson

#UKRAINE

https://t.co/y1nd1hqH1S","[{'text': 'UKRAINE', 'indices': [94, 102]}]"
3913,,1553977424706256898,2022-08-01 05:34:24,0,New register of overseas owners of UK properties ‘riddled with flaws’ https://t.co/rglKwIn3Ed #Ukraine,"[{'text': 'Ukraine', 'indices': [94, 102]}]"
3914,,1553977424026603520,2022-08-01 05:34:24,0,"Russia homepages at 8:34 AM in Moscow

📷 See them all at https://t.co/tlfRzifCwd

#russia #date20220801 https://t.co/XmCH48GWwY","[{'text': 'russia', 'indices': [82, 89]}, {'text': 'date20220801', 'indices': [90, 103]}]"
3915,Singapore,1553977439960928257,2022-08-01 05:34:27,0,"Port congestion worsened in 2021 as major economies reopened, choking global #supplychains and surging freight costs. With #warinUkraine presenting new challenges, what is the impact of prolonged supply bottlenecks on #ASEANplus3 economies? Find out: ⬇️  https://t.co/BQ9pdByN07","[{'text': 'supplychains', 'indices': [77, 90]}, {'text': 'warinUkraine', 'indices': [123, 136]}, {'text': 'ASEANplus3', 'indices': [218, 229]}]"
3916,,1553977454032723968,2022-08-01 05:34:31,0,"German Panzerhaubitze 2000 howitzers can't withstand intense fire and start to ""crumble"", Ukrainian soldier wonders.

#Ukraine #Ukrainewar #Panzerhaubitze2000 #Germany #Militaryaid https://t.co/9HFVK5mvlc","[{'text': 'Ukraine', 'indices': [118, 126]}, {'text': 'Ukrainewar', 'indices': [127, 138]}, {'text': 'Panzerhaubitze2000', 'indices': [139, 158]}, {'text': 'Germany', 'indices': [159, 167]}, {'text': 'Militaryaid', 'indices': [168, 180]}]"
3917,Cornwall,1553977492490297350,2022-08-01 05:34:40,0,@domjoly Nobody mentioned #Ukraine to you you dope ?,"[{'text': 'Ukraine', 'indices': [26, 34]}]"
3918,"Louth, Luncolnshire",1553977501143207937,2022-08-01 05:34:42,0,This one on Saturday in London #SlavaUkraini https://t.co/25My1M0Tgo https://t.co/6BGBQnFORY,"[{'text': 'SlavaUkraini', 'indices': [31, 44]}]"
3919,,1553977515999477761,2022-08-01 05:34:45,0,@Mike_Fabricant What a creepy looking picture. Has the poor lady not been through enough trauma already? #russiaisaterrorisstate,"[{'text': 'russiaisaterrorisstate', 'indices': [105, 128]}]"
3920,India,1553977533879779330,2022-08-01 05:34:50,0,"With the worsening humanitarian crisis in Ukraine, international #sanctions against Russia, ongoing conflict in the Middle East, and long Covid in China, market performance is more unpredictable than ever before.

https://t.co/mHKdWXPCPl #inflation2022 #RussiaUkraine #ukrainewar","[{'text': 'sanctions', 'indices': [65, 75]}, {'text': 'inflation2022', 'indices': [238, 252]}, {'text': 'RussiaUkraine', 'indices': [253, 267]}, {'text': 'ukrainewar', 'indices': [268, 279]}]"
3921,Denmark,1553977557044838400,2022-08-01 05:34:55,0,"#Navalny #Putin #PutinIsAKiller @vkaramurza @mbk_center @pussyrrriot #ChemicalPutin
VLADIMIR THE UNDERPANTS POISONER
Umbrella murder 
version twenty twenty two 
Chemical Putin

#Nemtsov #Politkovskaja #Litvinenko #Magnitsky and +++++++ https://t.co/szqBMHJHqX","[{'text': 'Navalny', 'indices': [0, 8]}, {'text': 'Putin', 'indices': [9, 15]}, {'text': 'PutinIsAKiller', 'indices': [16, 31]}, {'text': 'ChemicalPutin', 'indices': [69, 83]}, {'text': 'Nemtsov', 'indices': [177, 185]}, {'text': 'Politkovskaja', 'indices': [186, 200]}, {'text': 'Litvinenko', 'indices': [201, 212]}, {'text': 'Magnitsky', 'indices': [213, 223]}]"
3922,Jammu & Kashmir,1553977560869924864,2022-08-01 05:34:56,4,"#IndianArmy is organising the annual Banj Mela  include Medical &amp; veterinary Camp, Sports, cultural events &amp; many more. Come and witness and be a part of Mela. at COB Banj on 06Aug22, #AmberHeardIsALiar #mondaythoughts #Serbia #fun #JHOPE @dmrajouri @adgpi  #Trending @JAMMULINKS https://t.co/j5ecp4T8hC","[{'text': 'IndianArmy', 'indices': [0, 11]}, {'text': 'AmberHeardIsALiar', 'indices': [192, 210]}, {'text': 'mondaythoughts', 'indices': [211, 226]}, {'text': 'Serbia', 'indices': [227, 234]}, {'text': 'fun', 'indices': [235, 239]}, {'text': 'JHOPE', 'indices': [240, 246]}, {'text': 'Trending', 'indices': [266, 275]}]"
3923,,1553977565630861313,2022-08-01 05:34:57,0,"A Time for Solidarity! Statement of The World Academy of Art and Science 
https://t.co/3lKABCj8yu
#Cadmus #WAAS #WarInUkraine #PeaceAndSecurity https://t.co/jBOEGpsGVo","[{'text': 'Cadmus', 'indices': [98, 105]}, {'text': 'WAAS', 'indices': [106, 111]}, {'text': 'WarInUkraine', 'indices': [112, 125]}, {'text': 'PeaceAndSecurity', 'indices': [126, 143]}]"
3924,Jammu & Kashmir,1553977575818797057,2022-08-01 05:35:00,4,"#womenemprovement #women  In a bid to empower women with shielding techniques, the Indian Army has set out to impart self-defence training to adolescent girls in North Kashmir. #IndianArmyPeoplesArmy #selfdefence #XRPUSD #Serbia #QueenLikeBella #TejRan #Kosovo #kpss2022 #ARMY # https://t.co/PZ6dN2OAfs","[{'text': 'womenemprovement', 'indices': [0, 17]}, {'text': 'women', 'indices': [18, 24]}, {'text': 'IndianArmyPeoplesArmy', 'indices': [177, 199]}, {'text': 'selfdefence', 'indices': [200, 212]}, {'text': 'XRPUSD', 'indices': [213, 220]}, {'text': 'Serbia', 'indices': [221, 228]}, {'text': 'QueenLikeBella', 'indices': [229, 244]}, {'text': 'TejRan', 'indices': [245, 252]}, {'text': 'Kosovo', 'indices': [253, 260]}, {'text': 'kpss2022', 'indices': [261, 270]}, {'text': 'ARMY', 'indices': [271, 276]}]"
3925,England someplace,1553977579085889541,2022-08-01 05:35:01,0,"Significant - in boxing I was taught to jab, jab, strike, #Ukraine is controlling the invasion, it is only a matter of time until it strikes, what #Russia doesn’t know is where the right hook will land https://t.co/oCUqHERZCW","[{'text': 'Ukraine', 'indices': [58, 66]}, {'text': 'Russia', 'indices': [147, 154]}]"
3926,"Tallinn, Eesti",1553977582424555520,2022-08-01 05:35:01,26,"Over 50% of housing in Mariupol, Kharkiv, Chernihiv, Bucha, Sievierodonetsk, and Lysychansk is currently damaged or destroyed #StopRussia #StandWithUkraine","[{'text': 'StopRussia', 'indices': [126, 137]}, {'text': 'StandWithUkraine', 'indices': [138, 155]}]"
3927,"New Delhi, India",1553977588665798656,2022-08-01 05:35:03,0,"With the worsening humanitarian crisis in Ukraine, international #sanctions against Russia, ongoing conflict in the Middle East, and long Covid in China, market performance is more unpredictable than ever before.

https://t.co/JDWZyTzkQx #inflation2022 #RussiaUkraine #ukrainewar","[{'text': 'sanctions', 'indices': [65, 75]}, {'text': 'inflation2022', 'indices': [238, 252]}, {'text': 'RussiaUkraine', 'indices': [253, 267]}, {'text': 'ukrainewar', 'indices': [268, 279]}]"
3928,Kyiv - Ukraine ,1553977590859407367,2022-08-01 05:35:03,0,"⚡️ #Russian APC was seized by Ukrainian military at Izyum direction.
#Ukraine #Russia #UkraineRussiaWar https://t.co/jWgQoBTDb0","[{'text': 'Russian', 'indices': [3, 11]}, {'text': 'Ukraine', 'indices': [69, 77]}, {'text': 'Russia', 'indices': [78, 85]}, {'text': 'UkraineRussiaWar', 'indices': [86, 103]}]"
3929,Nordrhein-Westfalen,1553977601538068480,2022-08-01 05:35:06,0,@_iBodik_ What the heck is #Kosovo?🤨,"[{'text': 'Kosovo', 'indices': [27, 34]}]"
3930,,1553977617212112896,2022-08-01 05:35:10,0,Pincushion Brazilian embroidery Roses https://t.co/alFMnRW6fa via @EtsySocial  #giftideas #Ukraine #Pins #pincushionpattern https://t.co/1tjQqJhItz,"[{'text': 'giftideas', 'indices': [79, 89]}, {'text': 'Ukraine', 'indices': [90, 98]}, {'text': 'Pins', 'indices': [99, 104]}, {'text': 'pincushionpattern', 'indices': [105, 123]}]"
3931,Gent,1553977634127740928,2022-08-01 05:35:14,0,Wagner deployed like normal army units on #Ukraine front line: #UkraineRussiaWar  UK https://t.co/REDk7XKQJD via @AJEnglish,"[{'text': 'Ukraine', 'indices': [42, 50]}, {'text': 'UkraineRussiaWar', 'indices': [63, 80]}]"
3932,Ukraine,1553977651303522311,2022-08-01 05:35:18,0,Don’t forget #russiaisaterrorisstate,"[{'text': 'russiaisaterrorisstate', 'indices': [13, 36]}]"
3933,Europe,1553977664238747651,2022-08-01 05:35:21,0,"Meanwhile in #Odesa: evening dances despite the war💛💙

#Ukraine https://t.co/k8VmBzkgty","[{'text': 'Odesa', 'indices': [13, 19]}, {'text': 'Ukraine', 'indices': [55, 63]}]"
3934,,1553977719184048130,2022-08-01 05:35:34,0,"Hello, everybody! 
Daily reminder: #RussiaIsATerroristState","[{'text': 'RussiaIsATerroristState', 'indices': [35, 59]}]"
3935,Україна,1553977761492078592,2022-08-01 05:35:44,2,"Kharkiv, 7:10 a.m
Russia again fires at a public transport stop, wounding two people. Russia conducts purposeful terror against peaceful residents of Ukraine

Ukraine needs weapons, including ATACMS missiles. #StopRussiaNOW #ATACMS #ArmUkraineNow https://t.co/XCeUnICe24","[{'text': 'StopRussiaNOW', 'indices': [209, 223]}, {'text': 'ATACMS', 'indices': [224, 231]}, {'text': 'ArmUkraineNow', 'indices': [232, 246]}]"
3936,,1553977782211936256,2022-08-01 05:35:49,0,"L.D.: The plans for Kosovo were planned by the USA 3 years ago. Aim; It was to cause internal turmoil like Syria and to design the country and increase the effectiveness in the Balkans. The plans were hidden from the Senate. 
#Ukrania #Russia #USA #Finland #Sweden #Kosovo #Serbia","[{'text': 'Ukrania', 'indices': [226, 234]}, {'text': 'Russia', 'indices': [235, 242]}, {'text': 'USA', 'indices': [243, 247]}, {'text': 'Finland', 'indices': [248, 256]}, {'text': 'Sweden', 'indices': [257, 264]}, {'text': 'Kosovo', 'indices': [265, 272]}, {'text': 'Serbia', 'indices': [273, 280]}]"
3937,"Sonoma County, CA",1553977784065613824,2022-08-01 05:35:49,0,@McFaul When will #NATO #StopRussianAggression to stop #RussianWarCrimes and #RussianExpansion?,"[{'text': 'NATO', 'indices': [18, 23]}, {'text': 'StopRussianAggression', 'indices': [24, 46]}, {'text': 'RussianWarCrimes', 'indices': [55, 72]}, {'text': 'RussianExpansion', 'indices': [77, 94]}]"
3938,,1553977800431771648,2022-08-01 05:35:53,0,"#Ukraine claims Tulsi Gabbard, Glenn Greenwald are 'pro #Russian' critics - #Ukraine #War #Combat Footage
#FoxNews #Tucker #SpecialMilitaryOperation #army #military #FreedomOfSpeech #RNC #DNC https://t.co/fFERIyPyLD","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'Russian', 'indices': [56, 64]}, {'text': 'Ukraine', 'indices': [76, 84]}, {'text': 'War', 'indices': [85, 89]}, {'text': 'Combat', 'indices': [90, 97]}, {'text': 'FoxNews', 'indices': [106, 114]}, {'text': 'Tucker', 'indices': [115, 122]}, {'text': 'SpecialMilitaryOperation', 'indices': [123, 148]}, {'text': 'army', 'indices': [149, 154]}, {'text': 'military', 'indices': [155, 164]}, {'text': 'FreedomOfSpeech', 'indices': [165, 181]}, {'text': 'RNC', 'indices': [182, 186]}, {'text': 'DNC', 'indices': [187, 191]}]"
3939,"Waldems, Deutschland",1553977856987987968,2022-08-01 05:36:07,0,"@sumlenny @Die_Gruenen @WinneHermann While - regretfully - backing #Russia is no legal offense, this guy clearly shows his lack of knowledge and decency. He is not acceptable as a minister and must resign.","[{'text': 'Russia', 'indices': [67, 74]}]"
3940,,1553977868887154688,2022-08-01 05:36:10,0,"Call me paranoid, but I really believe Serbs are doing what they are doing in strong coordination with #russiaisaterrorisstate ! Russia is trying to withdraw world’s attention from #OlenivkaMassacre. This is a classic Russian move, we know our enemy very well. https://t.co/DNTFnE0Wxq","[{'text': 'russiaisaterrorisstate', 'indices': [103, 126]}, {'text': 'OlenivkaMassacre', 'indices': [181, 198]}]"
3941,,1553977883923718144,2022-08-01 05:36:13,3,"Check out my new single ""FOREVER GRATEFUL"" distributed by @DistroKid and live on Shazam! https://t.co/uB3rWC7jSk @BlazedRTs,#rtitbot,#Shazamfuryofthegods,#WEURO2022,#Kosovo,#RHOCapeTown,#womensfootball,#Trending,#Like,#comment,#retwit,#retweet,#distrokid","[{'text': 'rtitbot', 'indices': [124, 132]}, {'text': 'Shazamfuryofthegods', 'indices': [133, 153]}, {'text': 'WEURO2022', 'indices': [154, 164]}, {'text': 'Kosovo', 'indices': [165, 172]}, {'text': 'RHOCapeTown', 'indices': [173, 185]}, {'text': 'womensfootball', 'indices': [186, 201]}, {'text': 'Trending', 'indices': [202, 211]}, {'text': 'Like', 'indices': [212, 217]}, {'text': 'comment', 'indices': [218, 226]}, {'text': 'retwit', 'indices': [227, 234]}, {'text': 'retweet', 'indices': [235, 243]}, {'text': 'distrokid', 'indices': [244, 254]}]"
3942,Italia,1553977887291850754,2022-08-01 05:36:14,0,"Putler’s minions are already at work to push Serbia to escalate and attack #Kosovo 🇽🇰.

I actually can’t wait for these fuckers to set foot beyond the border and getting bombed into oblivion, just like their fathers in 1999. https://t.co/buv58mq3C6","[{'text': 'Kosovo', 'indices': [75, 82]}]"
3943,,1553977914365861888,2022-08-01 05:36:20,0,"Someone created this as a nft 😂😂
@opensea @rarible @LooksRare 

#NFT #NFTs #NFTGiveaway #eth #art #AI #Robotics #Futures #Web3 #Metaverse #WEuro2022Final #jhopeAtLollapalooza #BLACKPINK #레드벨벳_8주년_대댕큐 #NATO #JHOPE https://t.co/1ehcrRSSM0","[{'text': 'NFT', 'indices': [64, 68]}, {'text': 'NFTs', 'indices': [69, 74]}, {'text': 'NFTGiveaway', 'indices': [75, 87]}, {'text': 'eth', 'indices': [88, 92]}, {'text': 'art', 'indices': [93, 97]}, {'text': 'AI', 'indices': [98, 101]}, {'text': 'Robotics', 'indices': [102, 111]}, {'text': 'Futures', 'indices': [112, 120]}, {'text': 'Web3', 'indices': [121, 126]}, {'text': 'Metaverse', 'indices': [127, 137]}, {'text': 'WEuro2022Final', 'indices': [138, 153]}, {'text': 'jhopeAtLollapalooza', 'indices': [154, 174]}, {'text': 'BLACKPINK', 'indices': [175, 185]}, {'text': '레드벨벳_8주년_대댕큐', 'indices': [186, 199]}, {'text': 'NATO', 'indices': [200, 205]}, {'text': 'JHOPE', 'indices': [206, 212]}]"
3944,England someplace,1553977914999406593,2022-08-01 05:36:21,0,"One could never describe a Russian as brave…

#Ukraine️ https://t.co/6XMNT1DIS7","[{'text': 'Ukraine️', 'indices': [46, 55]}]"
3945,"Lagos, Nigeria.",1553977929008386048,2022-08-01 05:36:24,0,"It's better for Peter Obi to win and disappoint than any other candidate winning. 

#Kosovo #BLACKPINK #BBNaija7 #BBNaijaGuinnessSmooth #BBNajiaS7 #PAKvIND #JACKBAM_KPOPMASTERZBKK #JHOPE #MileApo1stWin #GERENG #WelcomeTREASUREtoTHAILAND #Serbia #HOBIPALO0ZA #kpss2022 #NATO #NFTs","[{'text': 'Kosovo', 'indices': [84, 91]}, {'text': 'BLACKPINK', 'indices': [92, 102]}, {'text': 'BBNaija7', 'indices': [103, 112]}, {'text': 'BBNaijaGuinnessSmooth', 'indices': [113, 135]}, {'text': 'BBNajiaS7', 'indices': [136, 146]}, {'text': 'PAKvIND', 'indices': [147, 155]}, {'text': 'JACKBAM_KPOPMASTERZBKK', 'indices': [156, 179]}, {'text': 'JHOPE', 'indices': [180, 186]}, {'text': 'MileApo1stWin', 'indices': [187, 201]}, {'text': 'GERENG', 'indices': [202, 209]}, {'text': 'WelcomeTREASUREtoTHAILAND', 'indices': [210, 236]}, {'text': 'Serbia', 'indices': [237, 244]}, {'text': 'HOBIPALO0ZA', 'indices': [245, 257]}, {'text': 'kpss2022', 'indices': [258, 267]}, {'text': 'NATO', 'indices': [268, 273]}, {'text': 'NFTs', 'indices': [274, 279]}]"
3946,lost ,1553977934398062603,2022-08-01 05:36:25,2,"#BREAKING 
President of #Serbia #Alexander #Vucic said "" #Kosovo army plans to attack by midnight.""
#Serbian president will deliver a emergency statement on #Kosova siutation...","[{'text': 'BREAKING', 'indices': [0, 9]}, {'text': 'Serbia', 'indices': [24, 31]}, {'text': 'Alexander', 'indices': [32, 42]}, {'text': 'Vucic', 'indices': [43, 49]}, {'text': 'Kosovo', 'indices': [57, 64]}, {'text': 'Serbian', 'indices': [100, 108]}, {'text': 'Kosova', 'indices': [157, 164]}]"
3947,world ,1553978024567226368,2022-08-01 05:36:47,2,"Need no caption 😂.
#BLACKPINK  hobi 
#NATO #JHOPE https://t.co/EYWHABDlqt","[{'text': 'BLACKPINK', 'indices': [19, 29]}, {'text': 'NATO', 'indices': [37, 42]}, {'text': 'JHOPE', 'indices': [43, 49]}]"
3948,Bangladesh,1553978051871944706,2022-08-01 05:36:53,0,"Releasing Baby Turtles into the Ocean
#ocean #travel #Blog #fun #CatsOfTwitter #BangChan #music #Bitcoin #russiaisaterrorisstate 
https://t.co/O87agcRULx https://t.co/9GutHRCKJQ https://t.co/XqVeAnK2DA","[{'text': 'ocean', 'indices': [38, 44]}, {'text': 'travel', 'indices': [45, 52]}, {'text': 'Blog', 'indices': [53, 58]}, {'text': 'fun', 'indices': [59, 63]}, {'text': 'CatsOfTwitter', 'indices': [64, 78]}, {'text': 'BangChan', 'indices': [79, 88]}, {'text': 'music', 'indices': [89, 95]}, {'text': 'Bitcoin', 'indices': [96, 104]}, {'text': 'russiaisaterrorisstate', 'indices': [105, 128]}]"
3949,Pakistan,1553978057995821056,2022-08-01 05:36:55,0,"Russia to quit International Space Station to build its own orbiting station. 
#wikiover 
.
.
.
.
.
.
.
.
#ISS  #NASA #space #issabove #Gaza #Soyuz #dragon #SpotTheStation #Israel #Trinidad
#russia #Ukraine #Ukraine #Syria #Putin #Россия #USA #China #news #US #Trump #ISS https://t.co/zO30LgAqJn","[{'text': 'wikiover', 'indices': [79, 88]}, {'text': 'ISS', 'indices': [106, 110]}, {'text': 'NASA', 'indices': [112, 117]}, {'text': 'space', 'indices': [118, 124]}, {'text': 'issabove', 'indices': [125, 134]}, {'text': 'Gaza', 'indices': [135, 140]}, {'text': 'Soyuz', 'indices': [141, 147]}, {'text': 'dragon', 'indices': [148, 155]}, {'text': 'SpotTheStation', 'indices': [156, 171]}, {'text': 'Israel', 'indices': [172, 179]}, {'text': 'Trinidad', 'indices': [180, 189]}, {'text': 'russia', 'indices': [190, 197]}, {'text': 'Ukraine', 'indices': [198, 206]}, {'text': 'Ukraine', 'indices': [207, 215]}, {'text': 'Syria', 'indices': [216, 222]}, {'text': 'Putin', 'indices': [223, 229]}, {'text': 'Россия', 'indices': [230, 237]}, {'text': 'USA', 'indices': [238, 242]}, {'text': 'China', 'indices': [243, 249]}, {'text': 'news', 'indices': [250, 255]}, {'text': 'US', 'indices': [256, 259]}, {'text': 'Trump', 'indices': [260, 266]}, {'text': 'ISS', 'indices': [267, 271]}]"
3950,,1553978107052318720,2022-08-01 05:37:06,0,"“#biden admin is still seeking a diplomatic solution to #Iran developing a nuclear weapon” HOW ‘BOUT NO

#CommanderInCheat can stab #israel in the back and give #iran #IRGC and #palestinianTerrorists $$$ #Hamas more aid to do #USA harm","[{'text': 'biden', 'indices': [1, 7]}, {'text': 'Iran', 'indices': [56, 61]}, {'text': 'CommanderInCheat', 'indices': [105, 122]}, {'text': 'israel', 'indices': [132, 139]}, {'text': 'iran', 'indices': [161, 166]}, {'text': 'IRGC', 'indices': [167, 172]}, {'text': 'palestinianTerrorists', 'indices': [177, 199]}, {'text': 'Hamas', 'indices': [204, 210]}, {'text': 'USA', 'indices': [226, 230]}]"
3951,West USA,1553978178820919297,2022-08-01 05:37:24,2,"African nations on #WWIII #WW3 
Not my problem 
#Kosovo #Serbia #India #China #USA #Russia #Ukraine️ #Taiwan #Myanmar https://t.co/RkGtLv4enC","[{'text': 'WWIII', 'indices': [19, 25]}, {'text': 'WW3', 'indices': [26, 30]}, {'text': 'Kosovo', 'indices': [48, 55]}, {'text': 'Serbia', 'indices': [56, 63]}, {'text': 'India', 'indices': [64, 70]}, {'text': 'China', 'indices': [71, 77]}, {'text': 'USA', 'indices': [78, 82]}, {'text': 'Russia', 'indices': [83, 90]}, {'text': 'Ukraine️', 'indices': [91, 100]}, {'text': 'Taiwan', 'indices': [101, 108]}, {'text': 'Myanmar', 'indices': [109, 117]}]"
3952,,1553978181857820672,2022-08-01 05:37:24,2,"Just a daily reminder that russia is still bombing our cities and killing our people because they want to wipe out our nation and to make there their own rules, but as you can see we are fighting courageously and valiantly. 
#RussiaIsATerroristState #StandWithUkraine","[{'text': 'RussiaIsATerroristState', 'indices': [225, 249]}, {'text': 'StandWithUkraine', 'indices': [250, 267]}]"
3953,"Dublin, Ireland",1553978256742825985,2022-08-01 05:37:42,0,".@PresidentIRL 
#SabinaHiggins wants #Ukraine to cede European territory to Russia for ‘peace’.
How forthcoming would she be if she was asked to cede Irish territory to Putin for ‘peace’?
#PutinIsAWarCriminal and is killing civilians for sport.","[{'text': 'SabinaHiggins', 'indices': [16, 30]}, {'text': 'Ukraine', 'indices': [37, 45]}, {'text': 'PutinIsAWarCriminal', 'indices': [188, 208]}]"
3954,Sweden,1553978313600811008,2022-08-01 05:37:56,1,"#Russian colorful armored car ""#TigrM"" of the #militarypolice in #Syria. The #Z forces are slowly but surely invading the world.  #Ukraine️ #UkraineWar #UkraineUnderAttack #UkraineWillWin #UkrainianArmy #Ukrainekrieg #Russia #StandWithUkraine #SlavaUkraini #RussiaInvadedUkraine https://t.co/vaRolqvgYX","[{'text': 'Russian', 'indices': [0, 8]}, {'text': 'TigrM', 'indices': [31, 37]}, {'text': 'militarypolice', 'indices': [46, 61]}, {'text': 'Syria', 'indices': [65, 71]}, {'text': 'Z', 'indices': [77, 79]}, {'text': 'Ukraine️', 'indices': [130, 139]}, {'text': 'UkraineWar', 'indices': [140, 151]}, {'text': 'UkraineUnderAttack', 'indices': [152, 171]}, {'text': 'UkraineWillWin', 'indices': [172, 187]}, {'text': 'UkrainianArmy', 'indices': [188, 202]}, {'text': 'Ukrainekrieg', 'indices': [203, 216]}, {'text': 'Russia', 'indices': [217, 224]}, {'text': 'StandWithUkraine', 'indices': [225, 242]}, {'text': 'SlavaUkraini', 'indices': [243, 256]}, {'text': 'RussiaInvadedUkraine', 'indices': [257, 278]}]"
3955,,1553978332349341696,2022-08-01 05:38:00,1,Another proof that #russiaisaterrorisstate https://t.co/tk5hib8CFX,"[{'text': 'russiaisaterrorisstate', 'indices': [19, 42]}]"
3956,,1553978350829539328,2022-08-01 05:38:05,0,"Happy new month to y'all.
I do graphic &amp; design...😊
Kindly help retweet 🤲
#yummydesigns 

#Serbia #BBNaija7 #BLACKPINK #HarryStylesPortugal #davido Burna boy  Accidentally #Messi𓃵  Machala Ilebaye #GistLoverStory Rescue Nigeria https://t.co/hteW83xkp4","[{'text': 'yummydesigns', 'indices': [78, 91]}, {'text': 'Serbia', 'indices': [94, 101]}, {'text': 'BBNaija7', 'indices': [102, 111]}, {'text': 'BLACKPINK', 'indices': [112, 122]}, {'text': 'HarryStylesPortugal', 'indices': [123, 143]}, {'text': 'davido', 'indices': [144, 151]}, {'text': 'Messi𓃵', 'indices': [176, 183]}, {'text': 'GistLoverStory', 'indices': [201, 216]}]"
3957,"Vienna, Austria and Newton, MA",1553978353648078849,2022-08-01 05:38:05,0,"""The ubiquitous, cheap drones buzzing overhead in #Ukraine may be a vision of future conflicts.""

#RussiaUkraineWar #DroneWarfare
https://t.co/NrvQIycP2F https://t.co/gC4hIgi6Gh","[{'text': 'Ukraine', 'indices': [50, 58]}, {'text': 'RussiaUkraineWar', 'indices': [98, 115]}, {'text': 'DroneWarfare', 'indices': [116, 129]}]"
3958,Namibia,1553978370203045888,2022-08-01 05:38:09,0,"""Zuma out"" is working out. #BBNaija7 #NATO #PhalaPhalaFarm https://t.co/BCSdrPDPgI","[{'text': 'BBNaija7', 'indices': [27, 36]}, {'text': 'NATO', 'indices': [37, 42]}, {'text': 'PhalaPhalaFarm', 'indices': [43, 58]}]"
3959,,1553978393380544512,2022-08-01 05:38:15,0,"As the world focuses on #Ukraine, we urge UN members to not forget Tigray. This is a region that has been cut off from the world. It is imperative that you reject Ethiopia's efforts to deny funds for the investigation. #EndTigraSiege 
⁦⁦@UNGeneva https://t.co/NObf6HMOKt","[{'text': 'Ukraine', 'indices': [24, 32]}, {'text': 'EndTigraSiege', 'indices': [219, 233]}]"
3960,Switzerland,1553978401240793088,2022-08-01 05:38:17,0,"Therewhile we citizens of W Europe only care about ourselves.
We must prepare humanitarian aid for autumn and winter now.
#StandWithUkraine https://t.co/6Ytt7sEJOe","[{'text': 'StandWithUkraine', 'indices': [122, 139]}]"
3961,Lagos,1553978406764789760,2022-08-01 05:38:18,0,Decided to bless you all with a laugh #BBNaija7 #Serbia #Kosovo #TREASURE Happy New Month https://t.co/oZm0Rdd97c,"[{'text': 'BBNaija7', 'indices': [38, 47]}, {'text': 'Serbia', 'indices': [48, 55]}, {'text': 'Kosovo', 'indices': [56, 63]}, {'text': 'TREASURE', 'indices': [64, 73]}]"
3962,,1553978439144771586,2022-08-01 05:38:26,0,"#f1jp fuck you US and europe racist , motor Honda  the best F1  #ukraine","[{'text': 'f1jp', 'indices': [0, 5]}, {'text': 'ukraine', 'indices': [64, 72]}]"
