,location,tweetid,timestamp,retweetcount,text,hashtags
3086,"Thakurgaon, Bangladesh",1553960429298548736,2022-08-01 04:26:52,0,"Nice project 
#Serbia/#TREASURE/#Gleam.io/WFhSf/win-free-calvaria-mystery-box #Calvaria","[{'text': 'Serbia', 'indices': [14, 21]}, {'text': 'TREASURE', 'indices': [22, 31]}, {'text': 'Gleam', 'indices': [32, 38]}, {'text': 'Calvaria', 'indices': [78, 87]}]"
3087,,1553960438131347457,2022-08-01 04:26:54,0,"#indianarmy at samote is organising the annual BANJ Mela on 06 Aug 22 , come and witness, be a part of mela. #MondayMotivaton #AmberHeardIsALiar #Serbia #QueenLikeBella #HarryStylesPortugal #CommonwealthGames22 @adgpi @NorthernComd_IA @JAMMULINKS @prodefencejammu https://t.co/1RAP1rEW12","[{'text': 'indianarmy', 'indices': [0, 11]}, {'text': 'MondayMotivaton', 'indices': [109, 125]}, {'text': 'AmberHeardIsALiar', 'indices': [126, 144]}, {'text': 'Serbia', 'indices': [145, 152]}, {'text': 'QueenLikeBella', 'indices': [153, 168]}, {'text': 'HarryStylesPortugal', 'indices': [169, 189]}, {'text': 'CommonwealthGames22', 'indices': [190, 210]}]"
3088,Los Angeles,1553960461766254592,2022-08-01 04:26:59,0,@realitsamepeach @AZ_Brittney @WillMeyerPA Nice!!! 💙🌊🦋 #BlueCrew,"[{'text': 'BlueCrew', 'indices': [55, 64]}]"
3089,"Stockholm, Sweden",1553960467290374144,2022-08-01 04:27:01,0,"Tonight.  The first air raid alert sounded over #Mykolaiv in southern Ukraine at 1:01 a.m. and for the next four hours, explosions roared as hundreds of #Russian missiles rained down on this already battered southern port city.

  By dawn, a hotel, a sports complex, (1/4)","[{'text': 'Mykolaiv', 'indices': [48, 57]}, {'text': 'Russian', 'indices': [153, 161]}]"
3090,,1553960468833763328,2022-08-01 04:27:01,0,#China's #Communist #Kindergarten: VICE INTL (China) https://t.co/4MMqDqHCob  #Politics #TechJunkieInvest #MoviesTvTj #EmergingMarkets #education https://t.co/AdNigArFs3,"[{'text': 'China', 'indices': [0, 6]}, {'text': 'Communist', 'indices': [9, 19]}, {'text': 'Kindergarten', 'indices': [20, 33]}, {'text': 'Politics', 'indices': [78, 87]}, {'text': 'TechJunkieInvest', 'indices': [88, 105]}, {'text': 'MoviesTvTj', 'indices': [106, 117]}, {'text': 'EmergingMarkets', 'indices': [118, 134]}, {'text': 'education', 'indices': [135, 145]}]"
3091,"Stockholm, Sweden",1553960472621289473,2022-08-01 04:27:02,0,"want to describe, #Putler is showing he is ready to do anything, which is also his message.  The #West and #NATO must respond to this somehow!  #Russia already went off the rails with the #invasion, but now it's getting totally #insane. (4/4)","[{'text': 'Putler', 'indices': [18, 25]}, {'text': 'West', 'indices': [97, 102]}, {'text': 'NATO', 'indices': [107, 112]}, {'text': 'Russia', 'indices': [144, 151]}, {'text': 'invasion', 'indices': [188, 197]}, {'text': 'insane', 'indices': [228, 235]}]"
3092,"Ridgway, CO",1553960479319642113,2022-08-01 04:27:04,0,"CORRUPT Russian Puppet #realDonaldTrump denies #Putin is unable to use his right arm and near DEATH

#RepDLamborn and #RepBoebert say the #GOP Mega-Donor will receive the best care available in #GOP_Taliban held territory

https://t.co/79f3aeubaL","[{'text': 'realDonaldTrump', 'indices': [23, 39]}, {'text': 'Putin', 'indices': [47, 53]}, {'text': 'RepDLamborn', 'indices': [101, 113]}, {'text': 'RepBoebert', 'indices': [118, 129]}, {'text': 'GOP', 'indices': [138, 142]}, {'text': 'GOP_Taliban', 'indices': [194, 206]}]"
3093,,1553960484743049216,2022-08-01 04:27:05,2,Australian fighter from Victoria talks about training foreign volunteers in #Ukraine. He's ex military and has been training would-be fighters and Ukrainians in western weaponry. As a member of Ukraine's armed forces it's unlikely he'll be prosecuted under Aussie law. https://t.co/3Dy3IEfOyg,"[{'text': 'Ukraine', 'indices': [76, 84]}]"
3094,"Baramula, Jammu & Kashmir, Ind",1553960504124526592,2022-08-01 04:27:10,0,"#indianarmy at samote is organising the annual BANJ Mela on 06 Aug 22 , come and witness, be a part of mela. #MondayMotivaton #AmberHeardIsALiar #Serbia #QueenLikeBella #HarryStylesPortugal #CommonwealthGames22 @adgpi @NorthernComd_IA @JAMMULINKS @prodefencejammu https://t.co/UkvbcQHPPQ","[{'text': 'indianarmy', 'indices': [0, 11]}, {'text': 'MondayMotivaton', 'indices': [109, 125]}, {'text': 'AmberHeardIsALiar', 'indices': [126, 144]}, {'text': 'Serbia', 'indices': [145, 152]}, {'text': 'QueenLikeBella', 'indices': [153, 168]}, {'text': 'HarryStylesPortugal', 'indices': [169, 189]}, {'text': 'CommonwealthGames22', 'indices': [190, 210]}]"
3095,Sri Lanka,1553960533681836033,2022-08-01 04:27:17,0,"17/
⚡Grain tycoon Oleksiy Vadatursky, founder and owner of agriculture company Nibulon, and his wife were killed in their home, Mykolaiv Governor Vitaliy Kim said on Telegram. 

#UkraineRussiaWar #UkraineRussia #UkraineUnderAttaсk #UkraineWar #RussianUkrainianWar","[{'text': 'UkraineRussiaWar', 'indices': [178, 195]}, {'text': 'UkraineRussia', 'indices': [196, 210]}, {'text': 'UkraineUnderAttaсk', 'indices': [211, 230]}, {'text': 'UkraineWar', 'indices': [231, 242]}, {'text': 'RussianUkrainianWar', 'indices': [243, 263]}]"
3096,"Ukraine, Kyiv",1553960540812333056,2022-08-01 04:27:18,0,Morning in #Kharkov. Russia is shelling residential areas of the city again. #hobipalloza #Kosowo #Kosovo #Serbia https://t.co/QgEadfhHn2,"[{'text': 'Kharkov', 'indices': [11, 19]}, {'text': 'hobipalloza', 'indices': [77, 89]}, {'text': 'Kosowo', 'indices': [90, 97]}, {'text': 'Kosovo', 'indices': [98, 105]}, {'text': 'Serbia', 'indices': [106, 113]}]"
3097,depends,1553960539952295936,2022-08-01 04:27:18,1,"the length of this wall is very depressing. and it's before the 2022 russian invasion. please go see it with your own eyes if you visit Kyiv. 

#RussiaIsATerroristState https://t.co/LqxZPQedax","[{'text': 'RussiaIsATerroristState', 'indices': [144, 168]}]"
3098,"Boston, MA",1553960547716055047,2022-08-01 04:27:20,1,Reason #1000+ why #russia has to be acknowledged as a state sponsor of terrorism #russiaisaterrorisstate https://t.co/YRRXYTtgd5,"[{'text': 'russia', 'indices': [18, 25]}, {'text': 'russiaisaterrorisstate', 'indices': [81, 104]}]"
3099,,1553960578448003072,2022-08-01 04:27:27,0,"#Switzerland claims it will cooperate fully with the #EU to sanction the #CCP if it hits #Taiwan. What the Chinese Communist Party top brass fears most has finally happened #郭文贵#玫瑰看新闻 #rosenews #rosenewsvision
https://t.co/ThnvxFEsMt https://t.co/Vb7pCRqjlE... https://t.co/PmJKd7DIKv","[{'text': 'Switzerland', 'indices': [0, 12]}, {'text': 'EU', 'indices': [53, 56]}, {'text': 'CCP', 'indices': [73, 77]}, {'text': 'Taiwan', 'indices': [89, 96]}, {'text': 'rosenews', 'indices': [184, 193]}, {'text': 'rosenewsvision', 'indices': [194, 209]}]"
3100,"Kiev,Ukraine",1553960583179161600,2022-08-01 04:27:28,0,"Meanwhile, the separatists are clearing their own PFM-1 in Donetsk in a rather original way😅 #slavaukraine #ukraine #putinshame #Zelenskyy #blukraine https://t.co/l7osqf38la","[{'text': 'slavaukraine', 'indices': [93, 106]}, {'text': 'ukraine', 'indices': [107, 115]}, {'text': 'putinshame', 'indices': [116, 127]}, {'text': 'Zelenskyy', 'indices': [128, 138]}, {'text': 'blukraine', 'indices': [139, 149]}]"
3101,,1553960632394850304,2022-08-01 04:27:40,0,Serbia needs to be shown the ground once and for all. This te**or hub must be dismantled. #Serbia #Kosovo,"[{'text': 'Serbia', 'indices': [90, 97]}, {'text': 'Kosovo', 'indices': [98, 105]}]"
3102,Sri Lanka,1553960661822029830,2022-08-01 04:27:47,0,"17/1
⚡Headquartered in Mykolaiv, a strategically important city that borders the mostly Russian-occupied Kherson region, Nibulon specializes in the production and export of wheat, barley and corn, and has its own fleet and shipyard.

#UkraineRussiaWar #UkraineRussia #UkraineWar","[{'text': 'UkraineRussiaWar', 'indices': [234, 251]}, {'text': 'UkraineRussia', 'indices': [252, 266]}, {'text': 'UkraineWar', 'indices': [267, 278]}]"
3103,"Houston, Texas",1553960667249524742,2022-08-01 04:27:48,0,"@JohnFetterman @UFCWLocal1776 #Biden resigns 12.31.22 for health reasons

@VP Kamala Harris sworn in as @POTUS 

Kamala designates @RepLizCheney to serve as her VP

Liz is confirmed by both Houses of Congress

2 women/2 parties till 2028

See if the ladies can't do a bit better than the gents! https://t.co/5FjFq0iU6k","[{'text': 'Biden', 'indices': [30, 36]}]"
3104,"SoCal, USA",1553960702959706117,2022-08-01 04:27:57,0,"@SusanThibodaux @WillMeyerPA You sure said it perfectly. I’d say it’s been real for about 6-7 years now, but for sure it’s getting dire! Dems can’t worry about the pet projects when there may be no chance to exist as we have for 246 years. We have to tough it out and be #StrongerTogether #BlueCrew","[{'text': 'StrongerTogether', 'indices': [271, 288]}, {'text': 'BlueCrew', 'indices': [289, 298]}]"
3105,,1553960711415545862,2022-08-01 04:27:59,1,"Beauty, Strength &amp; Sorrow #StandWithUkraine https://t.co/vsQrSquJFp","[{'text': 'StandWithUkraine', 'indices': [30, 47]}]"
3106, USA,1553960714812940288,2022-08-01 04:28:00,0,@TheyCantDoThat @AZ_Brittney @SandaYama @JtRuss21 @LiberalWarrior_ @Djangomydog @ChrisMattCook @DarlaStephen2 @robertjwolfmd @Steelersgirl217 @sjctex @ResisterChic @mcburls @deb1956m @cpujudy @kakasujones @JohnGea66129911 @jodisblue2022 @sonofnels @FranP20 Would love a boost and spread the #BlueCrew 💙 word,"[{'text': 'BlueCrew', 'indices': [291, 300]}]"
3107,"Florida, USA",1553960749256548352,2022-08-01 04:28:08,0,"Watching Everything Everywhere All at Once🤣
#movie #EverythingEverywhereAllAtOnce #relaxation #Boyfriends #jhopeAtLollapalooza #BLACKPINK #NATO #WEuro2022Final #TREASUREinBANGKOK #BeautyTukura #Married2Med #TREASURE_KpopMasterzBKK #JHOPE #HarryStylesPortugal https://t.co/2kSQlaCh4R","[{'text': 'movie', 'indices': [44, 50]}, {'text': 'EverythingEverywhereAllAtOnce', 'indices': [51, 81]}, {'text': 'relaxation', 'indices': [82, 93]}, {'text': 'Boyfriends', 'indices': [94, 105]}, {'text': 'jhopeAtLollapalooza', 'indices': [106, 126]}, {'text': 'BLACKPINK', 'indices': [127, 137]}, {'text': 'NATO', 'indices': [138, 143]}, {'text': 'WEuro2022Final', 'indices': [144, 159]}, {'text': 'TREASUREinBANGKOK', 'indices': [160, 178]}, {'text': 'BeautyTukura', 'indices': [179, 192]}, {'text': 'Married2Med', 'indices': [193, 205]}, {'text': 'TREASURE_KpopMasterzBKK', 'indices': [206, 230]}, {'text': 'JHOPE', 'indices': [231, 237]}, {'text': 'HarryStylesPortugal', 'indices': [238, 258]}]"
3108,"Bangkok, Thailand",1553960761189289984,2022-08-01 04:28:11,0,"Pelosi’s Asia destinations, her office’s announcement: #Japan, #SouthKorea, #Malaysia, #Singapore. #Taiwan wasn’t mentioned, what a foxy woman!:-) https://t.co/mFFPQfSIOw","[{'text': 'Japan', 'indices': [55, 61]}, {'text': 'SouthKorea', 'indices': [63, 74]}, {'text': 'Malaysia', 'indices': [76, 85]}, {'text': 'Singapore', 'indices': [87, 97]}, {'text': 'Taiwan', 'indices': [99, 106]}]"
3109,Kenya,1553960769653555201,2022-08-01 04:28:13,1,"I find it insane that:

1. Russian production hasn’t really faltered yet
2. #SPR keeps chugging
3. #China is stuck in 3rd gear
4. #Recession fears everywhere and 
5. #WTI still near $100!

#COM #OOTT #EFT #Energy $SPY $QQQ #Alpha #Value #ValueInvesting #BullishAF #ValueNotDeadYet","[{'text': 'SPR', 'indices': [76, 80]}, {'text': 'China', 'indices': [99, 105]}, {'text': 'Recession', 'indices': [130, 140]}, {'text': 'WTI', 'indices': [166, 170]}, {'text': 'COM', 'indices': [189, 193]}, {'text': 'OOTT', 'indices': [194, 199]}, {'text': 'EFT', 'indices': [200, 204]}, {'text': 'Energy', 'indices': [205, 212]}, {'text': 'Alpha', 'indices': [223, 229]}, {'text': 'Value', 'indices': [230, 236]}, {'text': 'ValueInvesting', 'indices': [237, 252]}, {'text': 'BullishAF', 'indices': [253, 263]}, {'text': 'ValueNotDeadYet', 'indices': [264, 280]}]"
3110,Australian Capital Territory,1553960798334365696,2022-08-01 04:28:20,0,"Opinion | Germany has only itself to blame https://t.co/Tn0xKQqguA - #Merkel: from leader of the free world to enabler of #Russia? ""If Germans find themselves shivering more than usual this winter, they have no one to blame but themselves.""","[{'text': 'Merkel', 'indices': [69, 76]}, {'text': 'Russia', 'indices': [122, 129]}]"
3111,,1553960842622046208,2022-08-01 04:28:30,0,If china invade taiwan when pelosi visit wat can US do? Do a ukraine? More sanctions? Y do americans like to provoke war? Damm this big countries china included! #pelosivisittotaiwan #Biden #America #Ukraine️ #ChinaTaiwan #taiwan,"[{'text': 'pelosivisittotaiwan', 'indices': [162, 182]}, {'text': 'Biden', 'indices': [183, 189]}, {'text': 'America', 'indices': [190, 198]}, {'text': 'Ukraine️', 'indices': [199, 208]}, {'text': 'ChinaTaiwan', 'indices': [209, 221]}, {'text': 'taiwan', 'indices': [222, 229]}]"
3112,Desolation Row,1553960856408375296,2022-08-01 04:28:34,0,"And now, #Zelensky has ordered the evacuation of #Donbas https://t.co/KbiHNPQ56T","[{'text': 'Zelensky', 'indices': [9, 18]}, {'text': 'Donbas', 'indices': [49, 56]}]"
3113,Beach,1553960883600203777,2022-08-01 04:28:40,0,NYT talks up HUGE Russian losses as the Great #Kherson  counteroffensive stumbles https://t.co/x4YkJ8vdsl,"[{'text': 'Kherson', 'indices': [46, 54]}]"
3114,"Earth, Земля, Free Kyiv",1553960887228276736,2022-08-01 04:28:41,1,"#putin beware! Ukrainian women are coming to kick your ass, &amp; send your boy soldiers back to their villages, dead or alive, whatever it takes!!! 
#ХайЖивеВільнаУкраїна! #СлаваУкраїні! #Ukraine #Ukrainian #UkrainianWomen 
#Паляниця #Перемога ... #русскийвоенныйкорабльидинахуй! https://t.co/vWn11uGsmr","[{'text': 'putin', 'indices': [0, 6]}, {'text': 'ХайЖивеВільнаУкраїна', 'indices': [150, 171]}, {'text': 'СлаваУкраїні', 'indices': [173, 186]}, {'text': 'Ukraine', 'indices': [188, 196]}, {'text': 'Ukrainian', 'indices': [197, 207]}, {'text': 'UkrainianWomen', 'indices': [208, 223]}, {'text': 'Паляниця', 'indices': [225, 234]}, {'text': 'Перемога', 'indices': [235, 244]}, {'text': 'русскийвоенныйкорабльидинахуй', 'indices': [249, 279]}]"
3115,Always Somewhere,1553960888767504384,2022-08-01 04:28:41,0,@0liviajulianna And won't shed a tear if #MadGetsIt by going behind bars... 🤣🤣 #BlueCrew,"[{'text': 'MadGetsIt', 'indices': [41, 51]}, {'text': 'BlueCrew', 'indices': [79, 88]}]"
3116,,1553960892538257409,2022-08-01 04:28:42,0,Private Opinion: I am right. #Chancepotential of #China is falling. #China could lose a #Value of more than ~$80 Trillion with this new negative #Way of worldwide #Relationship. A #Replacement of #XiJinping etc. could be possible in 2022. #Peace 🕊 would be better.,"[{'text': 'Chancepotential', 'indices': [29, 45]}, {'text': 'China', 'indices': [49, 55]}, {'text': 'China', 'indices': [68, 74]}, {'text': 'Value', 'indices': [88, 94]}, {'text': 'Way', 'indices': [145, 149]}, {'text': 'Relationship', 'indices': [163, 176]}, {'text': 'Replacement', 'indices': [180, 192]}, {'text': 'XiJinping', 'indices': [196, 206]}, {'text': 'Peace', 'indices': [239, 245]}]"
3117,,1553960947714236417,2022-08-01 04:28:55,0,🇺🇦🇺🇦🇺🇦@gmka_org featured in a press release by the Ukrainian MOH for our work in translating and disseminating the ATLS manual. Providers on the front lines in Ukraine now have free access to best practices in trauma management! @NelyaMel #SlavaUkraini https://t.co/gkuGbkbyja,"[{'text': 'SlavaUkraini', 'indices': [239, 252]}]"
3118,"Birmingham, UK",1553960980991860736,2022-08-01 04:29:03,0,"On air soon on @TimesRadio to discuss #Russia moving gold from Sudan to help finance #UkraineInvasion 

https://t.co/LDDT3JMwjF https://t.co/6FxhS0G4QI","[{'text': 'Russia', 'indices': [38, 45]}, {'text': 'UkraineInvasion', 'indices': [85, 101]}]"
3119,#8 Billings Way Ikeja Lagos,1553960998310117376,2022-08-01 04:29:07,0,"💪AUTHORITY OVER DEVILS
Hallelujah! Satan has no right to run things in your nation,city,town, street,home, in your life or of your loved ones.Put a stop to his work;cast him out in the Name of Jesus &amp; he’ll be gone
#RhapsodyOfRealitiesToday 👇 https://t.co/dW7E70Oax2
#NATO #BTC","[{'text': 'RhapsodyOfRealitiesToday', 'indices': [219, 244]}, {'text': 'NATO', 'indices': [271, 276]}, {'text': 'BTC', 'indices': [277, 281]}]"
3120,Slovenská republika,1553961012704985089,2022-08-01 04:29:11,0,"159th day of #Putler's #war against the civilized world.
Brave #Ukrainian soldiers defending #Democracy.
#Kyiv stands, #Zelenskyy is still alive, #Russian #warship, go fck yourself
🇺🇦🇺🇦🇺🇦
#SlavaUkrayini #GloryToTheHeroes 
#WeStandWithUkraine https://t.co/PpbOkCFroL","[{'text': 'Putler', 'indices': [13, 20]}, {'text': 'war', 'indices': [23, 27]}, {'text': 'Ukrainian', 'indices': [63, 73]}, {'text': 'Democracy', 'indices': [93, 103]}, {'text': 'Kyiv', 'indices': [105, 110]}, {'text': 'Zelenskyy', 'indices': [119, 129]}, {'text': 'Russian', 'indices': [146, 154]}, {'text': 'warship', 'indices': [155, 163]}, {'text': 'SlavaUkrayini', 'indices': [188, 202]}, {'text': 'GloryToTheHeroes', 'indices': [203, 220]}, {'text': 'WeStandWithUkraine', 'indices': [222, 241]}]"
3121,,1553961017172017153,2022-08-01 04:29:12,0,@Pontifex The Terrorists State of Russia must end their genocide of Ukrainians and withdraw from Ukraine completely. God Bless and protect Ukraine and all it’s people. #StandWithUkraine https://t.co/swYmxagLmD,"[{'text': 'StandWithUkraine', 'indices': [168, 185]}]"
3122,,1553961054350106624,2022-08-01 04:29:21,0,With 60% of a population chased out of a city a referendum fails before it starts.  #UN #RussiaIsATerroristState https://t.co/7Y0YuF8xv1,"[{'text': 'UN', 'indices': [84, 87]}, {'text': 'RussiaIsATerroristState', 'indices': [88, 112]}]"
3123,United States,1553961093596270593,2022-08-01 04:29:30,1,"Russia’s new Maritime Doctrine identifies mounting NATO activity as major security threat.
#RussiaUkraineWar 
#Russia 
#Ukraine️ https://t.co/VfH4Go8Byy","[{'text': 'RussiaUkraineWar', 'indices': [91, 108]}, {'text': 'Russia', 'indices': [110, 117]}, {'text': 'Ukraine️', 'indices': [119, 128]}]"
3124,Sri Lanka,1553961100328067074,2022-08-01 04:29:32,0,"18/
⚡In Russian-occupied Sevastopol, five Russian navy staff members were injured by an explosion after a presumed drone flew into the courtyard of Russia's Black Sea fleet, the Crimean port city's governor, Mikhail Razvozhayev told Russian media.

#UkraineRussiaWar #UkraineWar","[{'text': 'UkraineRussiaWar', 'indices': [249, 266]}, {'text': 'UkraineWar', 'indices': [267, 278]}]"
3125,Florence,1553961153612627969,2022-08-01 04:29:44,0,@GoncharenkoUa So if #Kosovo can be separated from #Serbia than #Donbass can be separated from #Ukraine . #Putin is doing to Ukraine  same thing that  #NATO did in #Serbia,"[{'text': 'Kosovo', 'indices': [21, 28]}, {'text': 'Serbia', 'indices': [51, 58]}, {'text': 'Donbass', 'indices': [64, 72]}, {'text': 'Ukraine', 'indices': [95, 103]}, {'text': 'Putin', 'indices': [106, 112]}, {'text': 'NATO', 'indices': [151, 156]}, {'text': 'Serbia', 'indices': [164, 171]}]"
3126,"Waterford, MI",1553961159174275072,2022-08-01 04:29:46,77,"Hey guys, Can you please follow @jgindel she will follow back. most are afraid to follow large accounts. don't be. my friend will follow back all resisters. and its her Birthday.
Thank you 🌊💙🌊
#BlueCrew","[{'text': 'BlueCrew', 'indices': [193, 202]}]"
3127,,1553961207895592960,2022-08-01 04:29:57,3,Ukraine Has Earned Our Respect and Our Trust: We Need to Fully Arm Ukraine to Defeat Russia | Small Wars Journal. “#Ukrainians need to be armed by the #US as if they are US soldiers taking on the whole #Russian Army”. As if. https://t.co/bbeig42kSc,"[{'text': 'Ukrainians', 'indices': [115, 126]}, {'text': 'US', 'indices': [151, 154]}, {'text': 'Russian', 'indices': [202, 210]}]"
3128,,1553961217978408965,2022-08-01 04:30:00,63,"#Russian invaders shelled a cemetery in #Sumy region, reports the head of the Sumy regional military administration, Dmytro Zhyvitskyy.

According to him, in addition to shelling residential buildings, the #Russians destroyed more than 10 graves in the village of #Myropillya. https://t.co/f8Dy22yU3G","[{'text': 'Russian', 'indices': [0, 8]}, {'text': 'Sumy', 'indices': [40, 45]}, {'text': 'Russians', 'indices': [206, 215]}, {'text': 'Myropillya', 'indices': [264, 275]}]"
3129,Ukraine,1553961218720743425,2022-08-01 04:30:00,0,"Animal shelter Dogs and Cats, we need your help!
Raising funds food for animals.
PayPal: dogandcat.helper@gmail.com
https://t.co/Z3re0ILu76
https://t.co/I9dbwRJ47y
https://t.co/71pErLQWdp

#Ukraine #Patreon #dogsoftwitter #Shelter #Dogs #Cats #Cute #Pets #Funny
#Dogsarefamily https://t.co/CaqgYbYspY","[{'text': 'Ukraine', 'indices': [189, 197]}, {'text': 'Patreon', 'indices': [198, 206]}, {'text': 'dogsoftwitter', 'indices': [207, 221]}, {'text': 'Shelter', 'indices': [222, 230]}, {'text': 'Dogs', 'indices': [231, 236]}, {'text': 'Cats', 'indices': [237, 242]}, {'text': 'Cute', 'indices': [243, 248]}, {'text': 'Pets', 'indices': [249, 254]}, {'text': 'Funny', 'indices': [255, 261]}, {'text': 'Dogsarefamily', 'indices': [262, 276]}]"
3130,India,1553961219085721600,2022-08-01 04:30:00,3,"Drone explosion hits #Russia's Black Sea fleet HQ in Crimea

6 Russians are left injured in Sevastopol in the Crimean peninsula. The incident prompted the cancellation of ceremonies honouring Russia's Navy. https://t.co/sVTt8TWMAL","[{'text': 'Russia', 'indices': [21, 28]}]"
3131,Oakland ,1553961276329451520,2022-08-01 04:30:14,0,"A former Putin adviser was hospitalized in critical condition with the symptoms of a rare neurological disorder. #Russia #Putin $DCNS
https://t.co/ztbzhXzWk7","[{'text': 'Russia', 'indices': [113, 120]}, {'text': 'Putin', 'indices': [121, 127]}]"
3132,"san francisco, ca",1553961297623977984,2022-08-01 04:30:19,0,@Janet80223580 @SugarDonaghy @lisasmith1150 @Meltart @showgirlcf @mkobde @donna65virgo @BooBird65 @charrispwd @mzzrach @llchase @Hillz8 @tammy__enyeart @orignallytaevia @TracyLReece1 @CTaylor17521852 @Barbie892 @rebeccayoder1 @AZ_Brittney @DakIsMyQB1 @Blissful49 💙🌊 hi all! love the #bluecrew,"[{'text': 'bluecrew', 'indices': [283, 292]}]"
3133,Victoria Australia ,1553961341617971200,2022-08-01 04:30:29,0,"@anders_aslund Wish some of the same could be sent to RF and aim at specific targets there!
#russiaisaterrorisstate 
#PutinWarCriminal","[{'text': 'russiaisaterrorisstate', 'indices': [92, 115]}, {'text': 'PutinWarCriminal', 'indices': [117, 134]}]"
3134,Sri Lanka,1553961354444173312,2022-08-01 04:30:32,1,"19/
⚡Russian missiles pounded the southern Ukrainian port city of Mykolaiv, killing the owner of a major grain exporter, while a drone strike on Russia's Black Sea naval base in Sevastopol was launched from within the city in a terrorist attack.

#UkraineRussiaWar #UkraineRussia","[{'text': 'UkraineRussiaWar', 'indices': [247, 264]}, {'text': 'UkraineRussia', 'indices': [265, 279]}]"
3135,Bengaluru,1553961388971675648,2022-08-01 04:30:40,0,#russian billionaire to invest $150b in #india #russia https://t.co/xNQhMUC3mi https://t.co/bRMyOKIJ32,"[{'text': 'russian', 'indices': [0, 8]}, {'text': 'india', 'indices': [40, 46]}, {'text': 'russia', 'indices': [47, 54]}]"
3136,Sri Lanka,1553961446018408450,2022-08-01 04:30:54,0,The US ambassador called on the #Kosovo authorities to postpone for a month plans to replace Serbian passports and license plates.,"[{'text': 'Kosovo', 'indices': [32, 39]}]"
3137,Singapore,1553961482836131847,2022-08-01 04:31:03,0,"To support small businesses in Ukraine, Meta has launched a training hub that offers diverse educational resources online. The hub includes Blueprint courses, Meta Boost training platform and SMB success stories.

#meta #ukraine #smallbusiness #ad https://t.co/ga7f7PmS9Z","[{'text': 'meta', 'indices': [214, 219]}, {'text': 'ukraine', 'indices': [220, 228]}, {'text': 'smallbusiness', 'indices': [229, 243]}, {'text': 'ad', 'indices': [244, 247]}]"
3138,Хай живе Україна,1553961485801361408,2022-08-01 04:31:04,0,"Blasts rock Mykolaiv, Kharkiv overnight Monday amid air-raid alerts https://t.co/qlU7JsHQUz #Ukraine","[{'text': 'Ukraine', 'indices': [92, 100]}]"
3139,India,1553961517384474624,2022-08-01 04:31:11,1,"@CestMoiz @anavrittim You are 50 years behind schedule.
Post Dhaka surrender 1971 US made Jihad priority for Muslim world.
Petro dollars &amp; Wahhabism were forged into a weapon to take on India.
It backfired.
Lebanon became 1st casualty.
Now 75% Islamic countries are unlivable.
#Ukraine️
#UK 
@BBCNews","[{'text': 'Ukraine️', 'indices': [281, 290]}, {'text': 'UK', 'indices': [291, 294]}]"
3140,,1553961562620043264,2022-08-01 04:31:22,0,"Also known as butterfly mines, children will pick these up thinking they are plastic toys, bend a wing and get blown up #Ukraine️ https://t.co/ZAR1djpkZW","[{'text': 'Ukraine️', 'indices': [120, 129]}]"
3141,Sri Lanka,1553961577853771776,2022-08-01 04:31:26,0,"⚡#Ukraine urges citizen not to travel to #Kosovo and #Serbia, and offers to help Kosovo if Serbia invades.","[{'text': 'Ukraine', 'indices': [1, 9]}, {'text': 'Kosovo', 'indices': [41, 48]}, {'text': 'Serbia', 'indices': [53, 60]}]"
3142,Pakistan,1553961596208168960,2022-08-01 04:31:30,0,ABD's Supermacy #TREASURE #NATO https://t.co/SBMW4WlyjB,"[{'text': 'TREASURE', 'indices': [16, 25]}, {'text': 'NATO', 'indices': [26, 31]}]"
3143,Jaipur,1553961632233308160,2022-08-01 04:31:38,1,"How to choose a college for MBBS Abroad?
VGLOBAL EDUCATION
+91 8239-979-979
https://t.co/vgn1g2bxJW
enquiry.vglobal@gmail.com
#mbbsabroad #uzbekistan #tashkent #neet #mbbs #mbbsstudent #doctor #mbbslife
#india #russia #education #study #doctor #medicine
#medical #biology #study https://t.co/0dmMCKaCPk","[{'text': 'mbbsabroad', 'indices': [126, 137]}, {'text': 'uzbekistan', 'indices': [138, 149]}, {'text': 'tashkent', 'indices': [150, 159]}, {'text': 'neet', 'indices': [160, 165]}, {'text': 'mbbs', 'indices': [166, 171]}, {'text': 'mbbsstudent', 'indices': [172, 184]}, {'text': 'doctor', 'indices': [185, 192]}, {'text': 'mbbslife', 'indices': [193, 202]}, {'text': 'india', 'indices': [203, 209]}, {'text': 'russia', 'indices': [210, 217]}, {'text': 'education', 'indices': [218, 228]}, {'text': 'study', 'indices': [229, 235]}, {'text': 'doctor', 'indices': [236, 243]}, {'text': 'medicine', 'indices': [244, 253]}, {'text': 'medical', 'indices': [254, 262]}, {'text': 'biology', 'indices': [263, 271]}, {'text': 'study', 'indices': [272, 278]}]"
3144,"Minnesota, USA",1553961675279290370,2022-08-01 04:31:49,0,"#Ukraine #UkraineWar 
#UkraineCitizenSoldiers 
#UkraineRussianWar 
Ukrainian citizens &amp; families are no different than any other citizen or families. We are all human. The suffering that’s going on in Ukraine is getting to a point where it’s unforgivable. The rift will get worse https://t.co/Uk3KK4f4iH","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'UkraineWar', 'indices': [9, 20]}, {'text': 'UkraineCitizenSoldiers', 'indices': [22, 45]}, {'text': 'UkraineRussianWar', 'indices': [47, 65]}]"
