tweetid,timestamp,text
1553914828300976129,2022-08-01 01:25:40,"it's so scary to wake up and realize that it's not just a terrible dream.. it hurts so much to lose a loved one because he was killed by russians who came to your land to kill your people just like that..

#RussiaTerroristState 
#RussiaInvadedUkraine #RussiaWarCrimes"
1553914847523479553,2022-08-01 01:25:44,@newsmax #UkraineRussiaWar Olena told her husband Biden never intended to help Ukraine. Did Biden try to flirt with Olena?
1553914876023783430,2022-08-01 01:25:51,"@PMSimferopol @EmbassyofRussia @MID_Kaliningrad @RusConsCapetown @RusEmbSriLanka @RusEmbJakarta @RusEmbNigeria @RusCons_TX @rcgnewyork So #Putin @KremlinRussia_E, English is #Russia's first language!?!?🤔"
1553914885523869698,2022-08-01 01:25:53,@FinlandSniper They are all hoping for a Lada…. #RussiaIsATerroristState #RussiaTerroristState #GenocideOfUkrainians #PutinWarCriminal
1553914888950611968,2022-08-01 01:25:54,"FROM BILL CLINTON'S COOKBOOK 
#SrebrenicaGenocide 
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland 
#Palestine 
#صباح_الخیر #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria #China https://t.co/hRKb2luryp"
1553914901701492737,2022-08-01 01:25:57,"⚡️Report: 

Serbian President Vučić finished the meeting with the military leadership. An appeal to the nation is expected

 He asked the international community to influence the Kosovo authorities. He expressed hope for a defuse of the situation in #Kosovo on August 1

#Serbia https://t.co/hLoBZikWd2"
1553914930939805696,2022-08-01 01:26:04,"Carroll Quigley
""Tragedy And Hope""

""Molotov's conditions for joining the Tripartite Pact enraged Hitler. Four weeks later he issued orders for
💥Operation Barbarossa💥,
a joint Finnish-German-Romanian attack on 
the Soviet Union.""

When #Finland attacked USSR, not #Russia"
1553914991148924929,2022-08-01 01:26:18,"My first tweet: #russiaisaterrorisstate 
I mean, what would you expect? I have downloaded thiss app for those tags"
1553915000485470208,2022-08-01 01:26:21,"@SeanOBriain @CryptoApprenti8 @blabkaj0 @Susanibar14 @championBTC @dvoglavakita @Mrfool61Dev @DarnelSugarfoo The people of #Kosovo would have to have had a legitimate vote to get independence in the first place, which they did not."
1553915020060364802,2022-08-01 01:26:25,We all put on smiling face last month but some of us were crying deep down!!! May God heal the broken heart 💔 ❤️‍🩹 and make happiness permanent this month #happynewmonth #happynewweek #monday #Serbia #BORNPINK #BLACKPINK #StrayKids #BBNaija  #BAMBAM_KPOPMASTERZBKK
1553915023075917824,2022-08-01 01:26:26,"If I were @gautam_adani, I’d use my joint venture w/ @TotalEnergies to offload the latter’s Russian oil &amp; gas assets into the Adani Group. Adani expands his footprint in the global energy space while Total sidesteps the West’s anti-#Russia sanctions https://t.co/cLuxSSWE92"
1553915049680551936,2022-08-01 01:26:32,"#traveling #Laws 
Why do people travel &amp; break the law? Then got the nerve to beg the #media  &amp; the press for help getting back🙄 But why leave the country if you think you need a gun😏 Will the #Biden  Administration come to his rescue next...
https://t.co/IRmFnniYR4"
1553915065195184128,2022-08-01 01:26:36,@EuromaidanPR What is it? #SlavaUkraïni!!
1553915073051115524,2022-08-01 01:26:38,"Let us not just sympathize with them but show empathy and support. Peace and security should not be taken away from anybody. Everyone deserves to have it. Everyone deserves to live with it.

#UkraineandMe #Ukraine #WCCW #StandwithUkraine https://t.co/ZarGM6fE7g"
1553915106639204353,2022-08-01 01:26:46,"Too lazy to break my twitter holiday mode for an elaborate take on Vucic’s latest warmongering episode in #Kosovo (which will get people killed one day!). But, sensing a lot of foreign media (over)reactions, I’ll just share here journalists &amp; commentators w/ finger on pulse…"
1553915122099396608,2022-08-01 01:26:50,"The 5-Second Trick For GoHighlevel
You will get a trial customers examination entirely white-labeled mobile app and likewise a personalized zap. This is something High Level certainly sticks out in.

#carterefe
#accidentally 
#kosovo
#FanBantsOzoOut 
#BBNaija
#Ilebaye https://t.co/birZgCDt3f"
1553915129783205888,2022-08-01 01:26:51,"Day 158.
Instead of evacuating the citizens of Donetsk and other cities in Ukraine, it is better to evacuate Zelenskyy and his Azov army to another country, forever.
#Kyiv #Ukraine #Donbass
#Donetsk #Russia #Kiev #Lugansk
#Kharkov #Lysychansk #Siversk
#Slovyansk #Mariupol #Odessa https://t.co/JeXhdjWZTt"
1553915147537858560,2022-08-01 01:26:56,"@ZelenskyyUa @DefenceU @UAWeapons @MFA_Ukraine @ukraine_world @NewVoiceUkraine @UkrArmyBlog @Ukraine @BBCWorld @CNN 
#RussianArmy:""We need a rest""""We need more vodka"". ""We're not going to die trying to make #Putin into a #Tzar. ""I want to go home."" https://t.co/j9ybNaNvyX. https://t.co/cKCeRjT45a https://t.co/se9JDLWS3a"
1553915165766287360,2022-08-01 01:27:00,"According to #Ukrane's officials, the #heating season 2022-2023 will traditionally start after October 15, subject to #weather conditions. Also, Ukraine will not provide the heat for the upcoming #winter to #Donetsk region. I guess, #Russia would have to help that region."
1553915176050622465,2022-08-01 01:27:02,"Ite Pedicabo te ipsum, Putin!
(Latin)

#PutinWarCrimes #FuckPutin #StopPutin #RussiaWarCrimes"
1553915208833404931,2022-08-01 01:27:10,"Finally.... Pure cringe!

Is this a real military? 100,000 Ukranian soldiers already obliterated, 25% of territory seceded, inflation at 30%: Ukrainian MOD thinks that Twitter is a battlefield.

#UkraineWar #Ukraine #Russia #ukrainerussiawar #Putin #NATO #Kosovo #Serbia #Albania https://t.co/WVMahUMm6A"
1553915233931956224,2022-08-01 01:27:16,"Most of #Europe nations are not really independent @a_sandhan
They have #USA army stationed on their territory, just like the Indian rulers had during the time of #Britsh  occupation of #India 
#Kosovo #Serbia https://t.co/8mF1rsTqUS"
1553915264265240576,2022-08-01 01:27:24,"@IAPonomarenko I am reading “With Fire and Sword” which is about war in Ukraine during the 17th Century.  It is historic fiction.  Modern #Ukraine is having the same problems except the weapons of today are used.  The Cossacks were very determined fighters, but they trusted Russia."
1553915320682815493,2022-08-01 01:27:37,"@Taurevanime We can't be friends, you Russian scum. But we will help the Ukrainians kill your countrymen with more #HIMARS"
1553915368116490241,2022-08-01 01:27:48,they are horrible people. #RussianWarCrimes #russiaisaterrorisstate https://t.co/A9pv1fUoCF
1553915372390256649,2022-08-01 01:27:49,@SzVeronika8006 #Hungary is a #Russian puppet
1553915382057930752,2022-08-01 01:27:52,#StrayKids #Kosovo #MarkBam #dolls #ventriloquist #Magic #LasVegas #Hollywood #TheComeback #sammyfigment3 #tacos #HOBIPALOOZA #CMPunjabElection #OC #USTC #dragons #XRP #bb24 #PrinceOfPegging #foodblogger #kpss2022 #win #winmetawin #socialmediamarketing #fromis_9 #Moms (TAP HERE) https://t.co/rzkzK6CXUz
1553915399888068609,2022-08-01 01:27:56,"Shodan OSINT hunting for Serbia and Kosovo

More here; 
https://t.co/QtIB7H4wPp

#hunting 
#Kosovo
#Serbia
#SerbiaKosovo
#OSINT
#Add_your_query_as_comment 
#Anonymous https://t.co/b3uAbwDsdG"
1553915445136297988,2022-08-01 01:28:07,"If you’re reading this, I want you to know that I’m beautiful! 😩 

Pressure ✨ 

#WEURO2022 #BLACKPINK #Serbia #TREASURE #BORNPINK #WEuro2022Final https://t.co/53n6FRbQtK"
1553915457513611266,2022-08-01 01:28:10,"#NFTGiveaways ! We are going to giveaway one #NFT of ""Support Ukraine NFT"" to a lucky winner. 
You need to :
-Follow &amp; RT
- Tag 2 friends
#SlavaUkraine #ETH #NFTs 
The purpose of the project is to help #UkraineWar ."
1553915483224563712,2022-08-01 01:28:16,News: @USArmyEurope reps latest #Kosovo Forces rotation http://t.co/xvJio9u3 #Germany
1553915519220465665,2022-08-01 01:28:24,"💒 DAILY CARVE MEME 💒

#MEMES #shitpost #gay #supergodlikegay #recession #filthyfrank #joji #kalimantan #Serbia https://t.co/ccR64erLPM"
1553915578351509504,2022-08-01 01:28:38,"After #OlenivkaMassacre and scores of other war crimes, does anyone still have a doubt that #RussiaIsATerroristState?"
1553915629870145536,2022-08-01 01:28:51,"@SerbiaBased Shameless , #Kosovo is independent"
1553915633741578241,2022-08-01 01:28:52,Can someone explain to me why we are letting Vlad Putin murder people who live in a democratic non threatening life. He is killing innocent people and family’s. #StopPutinsWar #StopRussiaNOW #StopRussianAgression
1553915681007030272,2022-08-01 01:29:03,"Hypocrisy at it's best
It's @NATO who created the troubles in #Yugoslavia then going to do something to stabilize it ?

Shameless scums https://t.co/WneCK6eTW3"
1553915696924467200,2022-08-01 01:29:07,"@alexbruesewitz Both things are gravely wrong. Trump-y dorks who embrace fascism were singing God Bless America umpteen times interrupting the actual golf at an event funded by the Saudi 9-11 terrorists. The NBA caving to Communist China was a complete debacle, too.
#JoeSixpack
#SlavaUkraini"
1553915725617586176,2022-08-01 01:29:14,"lol
Who bombed it?
#eu？#NATO https://t.co/0UD6qxS0nx"
1553915773608857602,2022-08-01 01:29:25,"HEDY LAMARR🌹🌹
#EndGunViolence. #BuffaloMassacre #thesandyhookpromise  #gay #LGBTQ #love #hope #faith #music #Singing 
 #UvaldeMassacre #highlandparkmassacre 
#aftersun
#BeautyTukura #BORNPINK #WEuro2022Final #zeytinagaci #Ukraine #TREASURE #RedVelvet #OMMilan #HOBIPALOOZA https://t.co/OQ3UeBzDHA"
1553915804571340802,2022-08-01 01:29:32,"The opposition says it’s a humanitarian crisis but the Archbishop applauds it. Which is it?🤔
#politics #news #economics #republican #covid #government #finance #vote #liberal #democrats #investment #political #Trump #Biden https://t.co/8FDXOBvv2d"
1553915809675841536,2022-08-01 01:29:34,"#Ukraine , Now #Kosovo and #Taiwan 
#cryptocurrency guys got lessons from first #dump ? OFC not , in that marker FOMO is well known. I will just share #Bullish guys #liquidations on #Longs of #Bitcoin #btc :). 
Eh #Pelosi"
1553915837605724164,2022-08-01 01:29:40,"The opposition says it’s a humanitarian crisis but the Archbishop applauds it. Which is it?🤔
#politics #news #economics #republican #covid #government #finance #vote #liberal #democrats #investment #political #Trump #Biden https://t.co/fZkcEgTLNb"
1553915844685701128,2022-08-01 01:29:42,"@copesint I hate to say...this Russia is deeply unworthy of comparison to the USSR; it is obviously weaker and far less predictable. I agree with your thesis but my respect for the adversary is pegged low. Thanks for your donations, we have common contributions. #SlavaUkraini #HeroiamSlava"
1553915871449718785,2022-08-01 01:29:48,They'll probs get #Zelensky.... If he's not busy with vogue.... https://t.co/bwxQHW9dlr
1553915875534962688,2022-08-01 01:29:49,"200,000 units are ready, with a million more well on the way. #SpecialMilitaryOperation🌻#SlavaUkraini @benjaminwittes @MriyaReport https://t.co/5aJ6YxqIHH"
1553915883675947010,2022-08-01 01:29:51,"One project done ,And NOW I can face another. NOW NOW #now #NowAvailable #Trending #Serbia #HappyBirthdayHarryPotter #TREASUREinBANGKOK #itscomehome"
1553915913392504832,2022-08-01 01:29:58,#Russian soldiers at home in #Russia I'm assuming https://t.co/0aYXCJjvMY
1553915916689108992,2022-08-01 01:29:59,"Biden tests positive for COVID in 'rebound' case, doctor says
#BidenHasCovid #Biden https://t.co/SOtDJrXakF"
1553915919461535746,2022-08-01 01:30:00,"“During this war we cannot say we are tired… we will have rest after victory,” says #Ukrainian. priest. https://t.co/eobBBbfnaf

#UkraineRussiaWar"
1553915920816431104,2022-08-01 01:30:00,"Russian missiles pounded the southern Ukrainian port city of Mykolaiv, killing the owner of a major grain exporter, while a drone strike on #Russia's #BlackSea naval base in Sevastopol was launched from within the city in a terrorist attack https://t.co/qQ2oG8QVmD"
1553915921344786432,2022-08-01 01:30:00,"Animal shelter Dogs and Cats, we need your help!
Raising funds food for animals.
PayPal: dogandcat.helper@gmail.com
https://t.co/Z3re0ILu76
https://t.co/I9dbwRJ47y
https://t.co/71pErLQWdp

#Ukraine #Patreon #dogsoftwitter #Shelter #Dogs #Cats #Cute #Pets #Funny
#Dogsarefamily https://t.co/T56YQb7a0x"
1553915959488008192,2022-08-01 01:30:09,@RBReich What was their profit margin/investor skin in the game? #potus had none and created #Bidenflation through his war on fossil fuel and his funding through high oil prices #Russia aggression.
1553916008871641090,2022-08-01 01:30:21,"@nikolatanasic #Kosovo is an indepent country , #Serbia is #Russia . Kosovo will defend her sovereignty"
1553916057605120000,2022-08-01 01:30:33,#STOPrussiaNOW! #russiaisaterrorisstate time to remove #putin https://t.co/g8vnuxgtdS
1553916066371436545,2022-08-01 01:30:35,"Orcs are disgusting, primitive, violent barbarians. Not even their own children are safe. Free for violence everywhere. At home and in the world. 🇷🇺evil must be destroyed. Bit for bit. Forever.
#russiaisaterrorisstate #WorldWithoutRussia https://t.co/Z9hm2NNd2E"
1553916077666512898,2022-08-01 01:30:37,"Another Europe War Serbia/Kosovo brewing. (update to video. Kosovo is backing down, by order of the USA)
https://t.co/2OUAIKBJD6
#Kosovo #Serbia #war #UkraineWar #RussianArmy #russiaisaterrorisstate #Russia #RussiaIsATerroristState #russiaisateroriststate #RussianUkrainianWar"
1553916142829330432,2022-08-01 01:30:53,US Embassy officials leaving #Kiev https://t.co/gsKo7Rva2H
1553916185003130880,2022-08-01 01:31:03,Putin is a war criminal.  #russiaisaterrorisstate #natoclosethesky https://t.co/b1WlPw3pIF
1553916194004123649,2022-08-01 01:31:05,"Actually it’s vulgar! 

Stop 🛑 sending money to this corrupt country! 

#UkraineWar https://t.co/4TpA8YCcgN"
1553916206683267072,2022-08-01 01:31:08,"Apocalypse now: #russia continues to turn #ukraine major cities to rubble in expansion war
""Latest updates on the war in Ukraine"" https://t.co/1P6DlHrEnp"
1553916264933900290,2022-08-01 01:31:22,Seriously? @HockeyCanada Can you help a kid from #Ukraine play #U18 who can't afford to play? https://t.co/5HpsGLhchr
1553916344709664772,2022-08-01 01:31:41,@100tificof @peter96649140 @bidetmarxman @RedPrecariat Its all about the loss of USD reserve currency status - it would happen with decoupling from #China &amp; #Russia. Means no more money printing and having to close a 1$ trillion deficit during a time of declining growth.  Could spark a depression or civil war. playing with 🔥
1553916352246816769,2022-08-01 01:31:43,These are Americans who have been conditioned to follow and not THINK INDEPENDENTLY. They are fed propaganda 24/7 on US CIA controlled media.Other channels only offer them mindless reality TV or Hollywood fantasy. A dumbed down society is easily made hate #Russia and next #China
1553916436275494913,2022-08-01 01:32:03,"WAY TO GO MEN!!!!! 
YOU GOT THIS AND MILLIONS OF PEOPLE BACKING YOU AND STANDING WITH YOU!!!❤🌻🇺🇦❤🌻🇺🇦

#SlavaUkraini
#StandWithUkraine 
#FuckPutin 
#PutinWarCriminal 
#putinisaterrorist 
#russiaisaterrorisstate https://t.co/xQLvPnli3z"
1553916495373148160,2022-08-01 01:32:17,"@admirim #Kosovo should stand up to  bully #Vucic , little #Putin"
1553916508883263488,2022-08-01 01:32:20,"If true, that is #karma in action I guess. #RussianWarCrimes #JusticeServed https://t.co/R8nb5QByb8"
1553916509369634820,2022-08-01 01:32:20,"You can earn money by completing tasks like testing https://t.co/Bn8Bej73dP here https://t.co/HDtYV0y2Io. If you sign up through  link you can open and win up to $250.
#EarnMoneyOnline 
#FreeCash 
#cash
#earnonline 
#earnfromhome 
#Dollar 
#Serbia 
#WEURO2022
#OMMilan https://t.co/nq20ujAGlA"
1553916559957057538,2022-08-01 01:32:32,"@DarthPutinKGB @Twitter Honestly, there are a lot of #russian D1@k$ in these photos."
1553916567196418051,2022-08-01 01:32:34,@DarthPutinKGB @RussianEmbassy We all know Master Strategist #RussiaIsATerroristState #RussiaKillsPOWs https://t.co/toMAyy9wwq
1553916569293672448,2022-08-01 01:32:35,#army ? Anyone seen these before ? #train #war https://t.co/w1Zotl9b8M
1553916583289970688,2022-08-01 01:32:38,#sinema needs to #JustSayNo  to #Manchin and #Biden  #recession2022 #inflation #taxes https://t.co/tdnFM6gxQc
1553916622888644608,2022-08-01 01:32:47,Ukraine may be at war but that doesn't dampen the Ukrainian spirit. #RussiaIsATerroristState  https://t.co/9c2KsWtQcM
1553916668614787080,2022-08-01 01:32:58,This is how bad Russian disinformation has gotten. I wonder what happens when Dalle2 art starts subjugating Russian propaganda and flipping it back on itself? We are entering into a very strange world. #AIart #dalle2 #propaganda #Russia #USNavy #AIEthics #ai https://t.co/7Y515RGTh9
1553916762386829312,2022-08-01 01:33:21,"@Sky_Lee_1 @MalcolmNance @ZelenskyyUa And yet barely no news coverage 

#StandWithUkraine 
#ArmUkraineNow"
1553916765305987072,2022-08-01 01:33:21,Callous GOP Fist-Bump After Holding Up Aid For Burn-Pit Veterans Sparks Fury https://t.co/lGyul4oIdc via @Yahoo #TrumpCrimeFamily #GOPBetrayedVeterans #Republicans #Trump #UkraineWar #GOP #DemocracyNotAutocracy #TrumpIsGuilty #veterans
1553916785572958208,2022-08-01 01:33:26,@GrahamWard000 @liffeysteel @paulmurphy68 @michaelmcveigh5 Everything you said is what was passed as facts by the terrorists who governed by brute force. The idea was to keep the catholic population down by scaring them away. Just like Putin in #Ukraine scare away all except his loyalists who'll vote for the union
1553916805965651969,2022-08-01 01:33:31,"@ZelenskyyUa @MinPres Back sending my daily wishes for your safety, as well as the journalists and reinforcements who have joined you. From thousands of miles away, it is a symbol of my enduring support for #Ukraine keeping you in my ❤️  #HeartsForUkraine 🇺🇦💙💛#BookofMimi  
7.31.2022 🙏🏻📿 https://t.co/wAdxzlIpep"
1553916810730573826,2022-08-01 01:33:32,"Ukraine's 109th Mountain Assault Battalion hits a Russian position

#Ukraine️ #UkraineRussianWar #UkraineWar #Ukrainian #war #RussiaUkraineWar #Russia #RussianArmy #Russian #Viral #RussianUkrainianWar #RussianWarCrimes #russianWarCrimesInUkraine #WarzoneReport https://t.co/H1WqJ5ritA"
1553916827306262528,2022-08-01 01:33:36,"#Democracy united to support #Ukraine vs #autocracy. In US, pro-#democracy groups must unite to support any state where free/fair elections are overturned. Boycotts, supplies, cyber, organizing and traveling to join #Resistance. This must not pass. #VotingRights
@January6thCmte"
1553916828929458176,2022-08-01 01:33:37,@seanhannity As always: HYPOCRISY at its worst. #Biden
1553916935993171970,2022-08-01 01:34:02,"Ewch i fuck eich hun, Putin!
(Welsh)

#StopRussianAggression #PutinsWar #RussianWarCrimes #RussiaInvadedUkraine"
1553916938920886272,2022-08-01 01:34:03,"@IAPonomarenko Back sending my daily wishes for your safety, as well as the journalists and reinforcements who have joined you. From thousands of miles away, it is a symbol of my enduring support for #Ukraine keeping you in my ❤️  #HeartsForUkraine 🇺🇦💙💛#BookofMimi  
7.31.2022 🙏🏻📿 https://t.co/9Q2TxQltIA"
1553916940267048960,2022-08-01 01:34:03,"@kelliwardaz I think you should probably be worried about how much of a retainer your defense lawyers are going to need.

Not that it matters…you will likely end up in prison. 

#Serbia"
1553916962622799875,2022-08-01 01:34:08,"@DarthPutinKGB @Twitter And what is this,
Mr. @DarthPutinKGB? 
🇷🇺#Russian #Navy aircraft carrier ""Admiral of the Fleet of the Soviet Union Kuznetsov"" in the dry dock of the 35th shipyard in Murmansk on July 30, 2022. Photo from Dmitry Garaev. https://t.co/fbA7fV0eJh"
1553916969929347072,2022-08-01 01:34:10,@Militarylandnet Civilian vehicles full of ammunition and supplies? Not going to be enough to stop Russians pillaging #Kherson for food it seems.
1553917009955590146,2022-08-01 01:34:20,"With the student loan payment pause about to expire, what will Biden decide about student loan debt? It's complicated

https://t.co/680PEmH3M2

 #Biden #Complicated #Debt #decide #expire #loan #pause #payment #student https://t.co/wqooXxC9jm"
1553917032848031746,2022-08-01 01:34:25,"@SI11128711 @Valere_ia @redflag3rd @DagnyTaggart369 @stelarosa555555 @Ghostofk1ev @jaccocharite You forgot #NATO versus the world. Only nazis or ignorants can rely upon your jokes

https://t.co/McNcrTjCES"
1553917066809290752,2022-08-01 01:34:33,Biden remains positive for Covid-19 but ‘continues to feel well’: Doctor https://t.co/mWiXo0F8Vn #Biden #Coronavirus #COvid #COVID19 #JoeBiden
1553917094202265601,2022-08-01 01:34:40,"""Memory politics"": Examining the U.S.' pro-Trump and pro-Biden Banderite Factions https://t.co/6vCHxW8d9t via @YouTube #Ukraine"
1553917096127594496,2022-08-01 01:34:40,Why this #Democrat thinks #Biden must resign — before the #midterms - By #AndrewStein - @NYPost @mirandadevine @DRUDGE @MailOnline @TuckerCarlson @POTUS #joebiden #WhiteHouse @GovMikeHuckabee @elonmusk @SenTedCruz @RonnyJacksonTX @nytimes @washingtonpost https://t.co/5pQJGmmZbQ
1553917128973090816,2022-08-01 01:34:48,Russia-Ukraine war latest: what we know on day 159 of the invasion https://t.co/cmGBNwZtHI #Ukraine
1553917139341389825,2022-08-01 01:34:51,"#BLACKPINK YG Entertainment has confirmed that BLACKPINK will be releasing 2 music videos for their comeback this time.

#BORNPINK #HOBIPALOOZA #KPOP #zomergasten #Kosovo https://t.co/MwuYbsofVV"
1553917207004020736,2022-08-01 01:35:07,#Ukraine's Security Services aka #KGB detained a businessman who helped about 20 #Ukrainian conscripts to flee abroad for $3500 each. The scheme of illegal crossing across the border of men subject to #mobilization in wartime was done by a resident of #Kyiv aka #Kiev. #Corruption
1553917276193275906,2022-08-01 01:35:23,"Russia-Ukraine war latest: what we know on day 159 of the invasion

#UKRAINE

https://t.co/UfiZ25cq1X"
1553917287928774656,2022-08-01 01:35:26,"@nhzeerbia @SalihTorgeir @akademikeren1 @Paulnothere @PeterBa27922729 @wuschelator @allart4u @TimothyDSnyder Eastern European countries are not running to NATO, or being controlled by the CIA, they are running from Russia! Which One of those countries with the choice ever made the decision to return to the Russian umbrella?
#Russia #Donbass #Donbas #Kherson"
1553917299429879808,2022-08-01 01:35:29,"Why #Russia troop killed the #Ukraine millionaire who did business on grain export? Isn’t Russia intending to create starvation for the world ? EAT OIL, RUSSIA! 🤬🤬🤬🤬🤬"
1553917320665321473,2022-08-01 01:35:34,#Ukraine is badly mistaken. #India has no interest in Ukraine. https://t.co/drU2C6PbVY
1553917375073980416,2022-08-01 01:35:47,lil tjay vs handball kid school fight | #WEURO2022 #sidemensunday #Serbia #WakandaForever #fight #fights #fightsatschool #gore #funny https://t.co/uNMuiFpEsk
1553917397266010117,2022-08-01 01:35:52,#Kosovo and #Ukraine are free countries. 🖕 Serbija and the soviets 🖕
1553917402223710210,2022-08-01 01:35:53,Great thread #SanctionsWork #SlavaUkraini https://t.co/YqSBapniHz
1553917429390065665,2022-08-01 01:36:00,Gold Plated 'Melissa' Mirro... https://t.co/aK8JeaelqS via @topbananamall fab @topbananaantiques #dogsoftwitter #antiquejewllery #gardensoftwitter  #StandWithUkraine #bicycle #antiquesilver #stopclimatechange #antiquepictures #WOMAD2022
1553917437455654913,2022-08-01 01:36:02,Turkish member of ISIS continued to use local banks despite arrest warrants and probe for ... https://t.co/nsr7LFcTIV #terror #war #islamicterrorism
1553917438223327233,2022-08-01 01:36:02,"Ite Pedicabo te ipsum, Putin!
(Latin)

#Ukraine #UkraineUnderAttack #PutinWarCrimes #RussianWarCrimes"
1553917438810619905,2022-08-01 01:36:02,Stop war😭 give people some brain plz #KosovoSerbia #war
1553917443008917505,2022-08-01 01:36:03,US judge gives life term to Canadian ISIS propagandist - Jammu Kashmir Latest News https://t.co/tcxLN812pi #isis #terrorism #war
1553917451204796417,2022-08-01 01:36:05,"@ZelenskyyUa We embody light, each and every one of us. We are stronger when we can remember that...#SlavaUkraini 💝"
1553917471467261952,2022-08-01 01:36:10,#Biden still has #COVID
1553917481961537537,2022-08-01 01:36:12,"Was #Russian invasion doctrine followed? Were janitors &amp; cleaners executed.   Nope. It was likely, at least in part lists of local govt leaders, poIitical party activists, journalists. Just part of the cultural genocide. Lists would have been prepped before the invasion. #Ukraine https://t.co/4X82F59NhJ"
1553917541151641600,2022-08-01 01:36:26,@thehill It is already too late. #russiaisaterrorisstate
1553917566464040960,2022-08-01 01:36:32,"Part of a four-story building with printing facilities collapsed and windows of a nearby high-rise office building were blown out in Kharkiv in missile strikes by #Russia, Ukraine said
#UkraineWar 
 https://t.co/0dECWqMwjL"
1553917600740118528,2022-08-01 01:36:41,@_tyrez I love your f*#Serbia outreach a  as https://t.co/dPoEACNLsc
1553917685175566336,2022-08-01 01:37:01,"#Serbia a country that committed most  massacres of the 90s (#Srebrenica) and never paid for them, a country that openly supports #Russia ,  They did in #Bosnia  &amp; #kosovo what #Russians  are doing in #UkraineWar.
#Srebrenica #kosovo #serbia https://t.co/T1e6aNDIhv"
1553917742398509059,2022-08-01 01:37:14,"Remember our prediction about the final outcome of the #Ukraine #Civil #War in May ?
It appears Russia wants to Liberate more in the North-East and offers more to Poland.
A concentration of Russian Armoured divisions is currently placed at the Northern Border with Ukraine. https://t.co/hbD762839M"
1553917780658835456,2022-08-01 01:37:23,"In Putin’s new improved Russia, the FSB is the new NKVD.

#Putin #FSB #NKVD
https://t.co/cGo9mp6pF6"
1553917782256934914,2022-08-01 01:37:24,"@copesint You can add mentally ill, physically or mentally disabled, homosexual and more beside.. the nazis typified the very worse and most depraved self justified evil. It’s not which country… the vile behaviour of Russia speaks for itself: pure nazi evil #russiaisaterrorisstate"
1553917839685337090,2022-08-01 01:37:38,"Same Caucasian, same #European. More Europeans in #Russia, than any place on Earth. Russians are PROTOTYPICAL European, so don't be surprised if that gal is carried out of Russia -  in a box.  #AfricanAmerican #NegroHistory #Africa #BrittneyGriner https://t.co/2diceyeYVr"
1553917850456408065,2022-08-01 01:37:40,Everyone who voted for #Biden is going to regret it when they see what #China is getting for giving his family money. This is just treason as this point and they’re knowingly letting #Americans collapse. Of course there’s no investigation into anything in plain site. #PayForPlay
1553917852704448512,2022-08-01 01:37:41,"Oh, hey there @NATO   

#StandWithUkraine. Or don’t. There’s no inbetween. https://t.co/LX6KFrn0MJ"
1553917875034984450,2022-08-01 01:37:46,@ElizabethResist Absolutely. 100% @POTUS #VoteBlue2022 to give #Biden the support he needs to continue his work for the middle class.
1553917878054932481,2022-08-01 01:37:47,So can we talk about how #biden has #paxlovid rebound and testing positive again?
1553917932350087170,2022-08-01 01:38:00,"- How did I get here 🤣😂
#Kharkiv #Kherson #Odessa #Ukraine️ #UkraineWar #UkraineUnderAttack #UkraineWillWin #UkrainianArmy #Ukrainekrieg #Russian #Russia #StandWithUkraine #SlavaUkraini #RussiaInvadedUkraine #RussianWarCrimes #StopRussianAggression #StopPutin #ruZZia #Putin https://t.co/vqm3J2NMcc"
1553917957297713153,2022-08-01 01:38:06,"Russian Missile Kills Ukraine Grain Tycoon and It Was No Accident: Podolyak
#UkraineWar https://t.co/7Q1WFOA70n"
1553917975874469889,2022-08-01 01:38:10,"@NRA @charliesheen Your omitting the FACT the @NRA of today is a #Russian owned, Corrupt, pro Mass Murder, fetid steaming pile"
1553917994601963520,2022-08-01 01:38:14,"So .@POTUS .@JoeBiden has told us for months that #Putin was the reason for higher gas prices.
So now that gas prices are lower, should we thank #Putin for that, too?

.@PressSec 
.@pdoocy 
.@catturd2"
1553918047857025024,2022-08-01 01:38:27,@Ninpaxcyclist61 @AnnJone24079822 #Biden 's spite started the downfall of our country.
1553918126823280643,2022-08-01 01:38:46,@riverwalker44 @amjohnson53 @TinaMcGugan @HelenKennedy Stock market and everyone’s 401ks looking like 💩 with #BIDEN in office though.
1553918157110349827,2022-08-01 01:38:53,"@RichardGrenell #Kosovo has right to implement her policies on its soil , these are reciprocatry measures , #Serbia already doing these same procedures"
1553918193533607936,2022-08-01 01:39:02,"Mur fuck lilek innifsek, Putin!
(Maltese)

#RussiaWarCrimes #PutinWarCrimes #Ukraine #PutinsWar"
1553918243387371521,2022-08-01 01:39:14,"#UkraineWar and sanctions on Russia are reshaping the global trade of #coal, with countries procuring shipments from distant suppliers through longer sea and rail routes, making the already least-loved commodity even dirtier.
#energy #renewableenergy 

https://t.co/ped5eg7BOb"
1553918298873536513,2022-08-01 01:39:27,"""#Ukraine’s #harvest could be halved this year due to #Russian #invasion, warns #Zelenskiy - President’s comments likely to intensify fears of worldwide #grain shortage and global #hunger"" https://t.co/wX8llZsn7t"
